Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Sector,Tipo de cliente
2021-06-10,-94.97022249186888,554.3965561068555,232.1363258747656,1020027,Cerdo,Foodservice
2021-06-11,123.4325260675775,799.0021537377183,472.57972791582006,1020027,Cerdo,Foodservice
2021-06-12,-67.59926474389843,648.6713453599746,279.7180247785423,1020027,Cerdo,Foodservice
2021-06-13,-335.08981103177103,331.61475100368745,6.593890219895002,1020027,Cerdo,Foodservice
2021-06-14,-136.65966707915575,504.69053054258745,190.91681359016144,1020027,Cerdo,Foodservice
2021-06-15,-41.697792591952805,634.0929123111695,318.5733831983395,1020027,Cerdo,Foodservice
2021-06-16,114.50523904961345,786.4346351466352,449.17646380158266,1020027,Cerdo,Foodservice
2021-06-11,496.89859706044365,1583.3631863816524,1021.752355277076,1020013,Cerdo,Foodservice
2021-06-12,-41.16191735919588,1060.2453304505177,521.6570626945935,1020013,Cerdo,Foodservice
2021-06-13,-666.4520952303398,444.0843059590103,-134.27488148495877,1020013,Cerdo,Foodservice
2021-06-14,-37.845617530771825,1036.4374839820666,498.9569248483148,1020013,Cerdo,Foodservice
2021-06-15,46.55710120524311,1172.1076045087677,598.0242039214019,1020013,Cerdo,Foodservice
2021-06-16,220.0340560045323,1341.9720071743873,764.9026539507261,1020013,Cerdo,Foodservice
2021-06-17,-154.88056274348315,964.2667257919592,422.2095542366578,1020013,Cerdo,Foodservice
2021-06-11,1679.6076307551346,5206.402485985574,3488.4894094150904,1020010,Cerdo,Foodservice
2021-06-12,-286.21104588362795,3229.3639499383366,1475.0726490062434,1020010,Cerdo,Foodservice
2021-06-13,-2150.676669434974,1276.1274579841308,-329.2253535064456,1020010,Cerdo,Foodservice
2021-06-14,735.4868872370151,4229.527110116765,2430.753364685331,1020010,Cerdo,Foodservice
2021-06-15,1806.464338508245,5180.473101788584,3523.5632708011017,1020010,Cerdo,Foodservice
2021-06-16,1256.9277930678777,4668.852080571581,2995.3612143469736,1020010,Cerdo,Foodservice
2021-06-17,1877.967070230719,5407.96782513258,3599.0249865122564,1020010,Cerdo,Foodservice
2021-06-11,452.00073396613976,1203.0303223777885,837.529752323039,1020003,Cerdo,Foodservice
2021-06-12,-9.031625998096674,717.8723899407338,364.2820477376487,1020003,Cerdo,Foodservice
2021-06-13,-646.3753014135541,104.18273089703729,-285.82993498700927,1020003,Cerdo,Foodservice
2021-06-14,-42.09304588383739,687.7861788397583,312.5771114095734,1020003,Cerdo,Foodservice
2021-06-15,297.29417780797957,1018.4603508737221,625.8878856732172,1020003,Cerdo,Foodservice
2021-06-16,657.8765387881546,1391.8399063519132,1013.1524725688921,1020003,Cerdo,Foodservice
2021-06-17,236.2366220068301,933.5304959700968,580.6582960839648,1020003,Cerdo,Foodservice
2021-06-11,-41.86149942999563,367.65644531252264,165.6071993501884,1020001,Cerdo,Foodservice
2021-06-12,-164.0266848151906,222.86385929744307,34.435093430005935,1020001,Cerdo,Foodservice
2021-06-13,-200.11961199554807,190.26007993723582,-0.0989424876107563,1020001,Cerdo,Foodservice
2021-06-14,-155.11800512491806,220.75715271361852,30.143555873287937,1020001,Cerdo,Foodservice
2021-06-15,-22.122988485940976,352.3890386477553,167.92280256222276,1020001,Cerdo,Foodservice
2021-06-16,-48.46215892733872,331.369715398859,133.45826409125738,1020001,Cerdo,Foodservice
2021-06-17,-130.0321345334613,267.45234136709524,53.469333083292284,1020001,Cerdo,Foodservice
2021-06-11,1098.504531076432,2758.1560851173585,1922.1730000199652,1010695,Pollo,Foodservice
2021-06-12,333.19059509390405,2008.4831925448511,1183.2525422946517,1010695,Pollo,Foodservice
2021-06-13,-856.8945861146743,708.6229632679775,-66.973922317914,1010695,Pollo,Foodservice
2021-06-14,336.3596461412823,1942.440902709194,1120.8713398528434,1010695,Pollo,Foodservice
2021-06-15,1011.729141580263,2730.882579125762,1855.9740463373455,1010695,Pollo,Foodservice
2021-06-16,1065.6079491701014,2669.7942934989164,1888.408701496152,1010695,Pollo,Foodservice
2021-06-17,917.2006799445293,2573.5683585599436,1757.7606273146364,1010695,Pollo,Foodservice
2021-06-11,17043.40964536515,31342.00138667682,24006.258577939825,1010267,Pollo,Foodservice
2021-06-12,5729.119002630176,19660.402460855326,12491.675344806303,1010267,Pollo,Foodservice
2021-06-13,-4221.3776083784005,8825.36114538574,2373.3081466670847,1010267,Pollo,Foodservice
2021-06-14,14265.448484913799,27722.014289191768,21029.39426402131,1010267,Pollo,Foodservice
2021-06-15,22805.400484050097,36611.12674679254,30121.642494855514,1010267,Pollo,Foodservice
2021-06-16,19708.093990747737,32565.083891006445,26349.06296397386,1010267,Pollo,Foodservice
2021-06-17,17966.75188240107,31653.230393385,24553.524044427115,1010267,Pollo,Foodservice
2021-06-11,7678.574919138692,12126.84441456539,9834.74123112628,1010078,Pollo,Foodservice
2021-06-12,3174.3346213579393,7532.732196588281,5452.780783844239,1010078,Pollo,Foodservice
2021-06-13,-1860.0208075572018,2514.1156132956203,351.48371514943574,1010078,Pollo,Foodservice
2021-06-14,4579.965095000667,9046.857860631935,6897.722456116507,1010078,Pollo,Foodservice
2021-06-15,8306.532659066233,12805.217425095841,10555.808351321528,1010078,Pollo,Foodservice
2021-06-16,8173.095152464715,12641.013148590206,10428.906606819655,1010078,Pollo,Foodservice
2021-06-17,9492.861510474118,13960.590422243395,11615.953703669464,1010078,Pollo,Foodservice
2021-06-11,185.72906664091747,766.1079740829935,471.0680498084195,1010077,Pollo,Foodservice
2021-06-12,-257.8028632305736,337.20233009057574,47.07010720973608,1010077,Pollo,Foodservice
2021-06-13,-514.2003001425519,70.10105111889881,-215.32086280442064,1010077,Pollo,Foodservice
2021-06-14,-167.06535373910174,430.31051725050685,126.72527327960114,1010077,Pollo,Foodservice
2021-06-15,233.25114232606916,806.856466180205,531.6125100022684,1010077,Pollo,Foodservice
2021-06-16,215.88807338280037,804.796346052639,510.2703437941792,1010077,Pollo,Foodservice
2021-06-17,215.64671684068605,803.8796680533653,508.87743005526585,1010077,Pollo,Foodservice
2021-06-11,3721.9459150942907,8000.079064276492,5897.655607379513,1010048,Pollo,Foodservice
2021-06-12,-303.9353733580447,3996.8562299226646,1811.9822266502292,1010048,Pollo,Foodservice
2021-06-13,-3561.295425555549,536.0464705881886,-1543.5495811502233,1010048,Pollo,Foodservice
2021-06-14,2004.082395932739,6179.905940565398,4085.6400737647773,1010048,Pollo,Foodservice
2021-06-15,4674.627886657745,8905.052136421733,6807.905556781957,1010048,Pollo,Foodservice
2021-06-16,4074.3308787046385,8415.965685323343,6308.011348724073,1010048,Pollo,Foodservice
2021-06-17,3952.043690480001,8267.285923371168,6112.083486629034,1010048,Pollo,Foodservice
2021-06-11,216.63115713321181,3011.740259118128,1596.3286179630184,1010002,Pollo,Foodservice
2021-06-12,-396.3329325951908,2370.4200363625287,1017.2373073975083,1010002,Pollo,Foodservice
2021-06-13,-1506.5771004248759,1271.7870952112985,-102.79541289052509,1010002,Pollo,Foodservice
2021-06-14,-781.1216037586123,2124.6596713610215,637.373754107113,1010002,Pollo,Foodservice
2021-06-15,-228.6382489968704,2741.011554755357,1241.7167186614956,1010002,Pollo,Foodservice
2021-06-16,113.27219135186434,2961.218754171351,1535.8289208080703,1010002,Pollo,Foodservice
2021-06-17,249.04729133243794,3166.9216743234274,1627.3904444728346,1010002,Pollo,Foodservice
