Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1
2021-06-14,193.50866403894622,9183.912542668804,4789.355652790116,1010078,Lo Espejo,Santiago
2021-06-15,3555.145422849957,13032.32331048356,8363.717170909586,1010078,Lo Espejo,Santiago
2021-06-16,4378.278760747354,13480.445053500567,8922.745678065316,1010078,Lo Espejo,Santiago
2021-06-17,6058.280043683751,15099.001281429586,10447.222120699906,1010078,Lo Espejo,Santiago
2021-06-18,6211.245677091556,15463.617611788759,10764.206824335892,1010078,Lo Espejo,Santiago
2021-06-19,3094.6932600135506,12211.751851843172,7554.6890512683585,1010078,Lo Espejo,Santiago
2021-06-12,-119.35473049653125,916.4883634614087,406.1108440753957,1010077,Lo Espejo,Santiago
2021-06-13,-650.02817383614,429.05066628844173,-101.70414044218847,1010077,Lo Espejo,Santiago
2021-06-14,-379.1053063495513,640.1405948570956,130.97796564782064,1010077,Lo Espejo,Santiago
2021-06-15,-367.6932028330781,723.8779132794151,160.42624556987082,1010077,Lo Espejo,Santiago
2021-06-16,-135.02686814194,854.24234222595,368.99656758887625,1010077,Lo Espejo,Santiago
2021-06-17,-212.54842897018042,802.078039702363,307.89711412703844,1010077,Lo Espejo,Santiago
2021-06-18,-194.65717955190735,869.736299769144,339.9765076521899,1010077,Lo Espejo,Santiago
2021-06-19,-151.3768345972827,907.0464362691908,353.13098575729464,1010077,Lo Espejo,Santiago
2021-06-12,-2047.6144536111349,4821.730706367092,1476.2880750858826,1010048,Lo Espejo,Santiago
2021-06-13,-6535.8640640647745,543.0508513084892,-2981.483771119232,1010048,Lo Espejo,Santiago
2021-06-14,-4037.198780473895,3378.3697391684163,-334.75977851273865,1010048,Lo Espejo,Santiago
2021-06-15,-2087.448511139116,5021.750397704624,1531.715773861962,1010048,Lo Espejo,Santiago
2021-06-16,-1871.4592075372136,5610.738293606685,1868.8717576961894,1010048,Lo Espejo,Santiago
2021-06-17,-1093.5401521915471,6252.41972776754,2441.326010038083,1010048,Lo Espejo,Santiago
2021-06-18,-61.628073497380285,7016.037240807691,3342.938215604214,1010048,Lo Espejo,Santiago
2021-06-19,-1636.8058587638116,5610.584139063458,1836.930570472567,1010048,Lo Espejo,Santiago
2021-06-12,-249.38700104072794,3697.8860805568156,1654.766550488142,1010002,Lo Espejo,Santiago
2021-06-13,-5631.59811962493,-1610.7215861661336,-3619.6106997727084,1010002,Lo Espejo,Santiago
2021-06-14,-2247.6230397917057,1861.0438808169813,-240.14689554297343,1010002,Lo Espejo,Santiago
2021-06-15,-476.757828800918,3373.180702384123,1530.5804612713773,1010002,Lo Espejo,Santiago
2021-06-16,-100.41749309470897,3808.550255100335,1811.0791121887778,1010002,Lo Espejo,Santiago
2021-06-17,250.73514230866706,4428.191587086827,2250.521690568044,1010002,Lo Espejo,Santiago
2021-06-18,1970.3537899137766,5980.596123554742,3976.658770172873,1010002,Lo Espejo,Santiago
2021-06-19,249.2867900594344,4309.906791512688,2320.6748109828704,1010002,Lo Espejo,Santiago
2021-06-12,680.6057257900887,2056.0043662463704,1370.165262549129,1020253,Sucursal Miraflores,Santiago
2021-06-13,670.5009477254979,2133.5337716370686,1451.282006539619,1020253,Sucursal Miraflores,Santiago
2021-06-14,486.7840173242282,1942.8120956697655,1216.1599186899987,1020253,Sucursal Miraflores,Santiago
2021-06-15,845.3538651893679,2230.552025815412,1538.7084584450972,1020253,Sucursal Miraflores,Santiago
2021-06-16,773.0407106059139,2209.0301097898646,1462.5884783209701,1020253,Sucursal Miraflores,Santiago
2021-06-17,860.5474351366682,2233.7542981663373,1564.7168667602596,1020253,Sucursal Miraflores,Santiago
2021-06-18,843.9725962246323,2238.9457464024154,1568.6772615400382,1020253,Sucursal Miraflores,Santiago
2021-06-19,665.3233894200813,2038.2131308997818,1324.985807926174,1020253,Sucursal Miraflores,Santiago
2021-06-12,133.68313339769523,516.9971714878893,324.037551498995,1020042,Sucursal Miraflores,Santiago
2021-06-13,64.91375107705424,440.0812073762357,240.92438833802947,1020042,Sucursal Miraflores,Santiago
2021-06-14,83.65886365665894,470.3691315886658,270.99819893351196,1020042,Sucursal Miraflores,Santiago
2021-06-15,132.47330875062434,527.5484538253985,316.1274071626818,1020042,Sucursal Miraflores,Santiago
2021-06-16,253.9730688130785,660.9816785351541,451.00765315126193,1020042,Sucursal Miraflores,Santiago
2021-06-17,206.80758783036362,592.3863571362872,395.7281483108867,1020042,Sucursal Miraflores,Santiago
2021-06-18,238.66245213487483,614.2310243060474,417.84008382330353,1020042,Sucursal Miraflores,Santiago
2021-06-19,179.3594121974534,552.1200017522673,356.5739579965667,1020042,Sucursal Miraflores,Santiago
2021-06-12,1009.6490612335976,2508.60970146294,1793.4063453329056,1020027,Sucursal Miraflores,Santiago
2021-06-13,86.0037500605246,1579.3047312587923,828.64716186643,1020027,Sucursal Miraflores,Santiago
