Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1
2021-06-19,18.000210944683,322.2024888709173,176.2098520872484,1020010,Calama,Norte
2021-06-12,36.07793820263694,240.66905037620404,134.53298576502303,1020003,Calama,Norte
2021-06-13,-28.11247501967552,188.2877252656964,78.42617326110211,1020003,Calama,Norte
2021-06-14,1.2588161340390673,222.52551812553224,109.74009591951577,1020003,Calama,Norte
2021-06-15,13.980842688514397,231.2927229141199,121.76104886813366,1020003,Calama,Norte
2021-06-16,2.487406418571964,215.3067590352715,114.28860524765008,1020003,Calama,Norte
2021-06-17,21.73683922176833,233.7646237747654,128.45636406558242,1020003,Calama,Norte
2021-06-18,12.70789931848783,216.9739271787975,113.90341420456478,1020003,Calama,Norte
2021-06-19,13.08302519983171,218.9019109870663,115.83278908678345,1020003,Calama,Norte
2021-06-12,-165.35234846433082,219.19591558964126,14.602767875160122,1020001,Calama,Norte
2021-06-13,-250.0975608750571,129.78591531650738,-63.69713775746591,1020001,Calama,Norte
2021-06-14,-178.62843216159186,195.92740181459445,20.96398600249901,1020001,Calama,Norte
2021-06-15,-211.60556269096494,144.46273079562218,-53.80940728221071,1020001,Calama,Norte
2021-06-16,-208.94054173674064,173.4339630877423,-27.932752690282083,1020001,Calama,Norte
2021-06-17,-208.35264153315148,166.46543389910042,-19.251801570379115,1020001,Calama,Norte
2021-06-18,-233.9040716928818,146.92556826979978,-44.17322477400654,1020001,Calama,Norte
2021-06-19,-215.6904881770817,154.39182123344756,-35.866658212910444,1020001,Calama,Norte
2021-06-12,-69.89719697694451,421.3483435188114,177.86469072864853,1010695,Calama,Norte
2021-06-13,-359.42754307129223,135.71195613934796,-105.02612385165922,1010695,Calama,Norte
2021-06-14,-142.231819129766,370.6917546028488,112.09885106624043,1010695,Calama,Norte
2021-06-15,-130.48306635980953,389.0437740430568,136.98737147837892,1010695,Calama,Norte
2021-06-16,-86.89054307533468,396.9760935734492,151.70125552898833,1010695,Calama,Norte
2021-06-17,-48.951597401085586,420.79982524080583,187.65407219414698,1010695,Calama,Norte
2021-06-18,-60.951013686932356,432.59520859603623,171.14822484449735,1010695,Calama,Norte
2021-06-19,-55.34456051274073,446.48173468734836,195.11415961261355,1010695,Calama,Norte
2021-06-12,-64.83389719637303,494.680061958996,219.96868759152673,1010267,Calama,Norte
2021-06-13,-6.9444714739054,560.3556470018287,266.86543215720735,1010267,Calama,Norte
