Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1,Tipo de cliente
2021-06-13,-273.9025656889628,746.273568946761,236.92875999549128,1020027,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-366.9234169830763,611.043753361915,144.125977765176,1020027,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-226.10682099260535,788.5545016997118,291.24877562015234,1020027,Huechuraba,Santiago,Grandes Clientes
2021-06-16,-134.3368959755007,873.2322611507954,352.4017438604893,1020027,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-175.960959351259,858.1480443817015,366.38562534969327,1020027,Huechuraba,Santiago,Grandes Clientes
2021-06-18,-210.25049694413897,811.7340326423468,271.9863285680028,1020027,Huechuraba,Santiago,Grandes Clientes
2021-06-19,-359.39081831959766,723.8581064067445,194.40978433516307,1020027,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-836.3960563204619,998.7768356823505,88.55472371050222,1020013,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-1204.68060937779,621.1686074997917,-275.544273081334,1020013,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-990.602897449293,840.9584324627198,-82.54664429727464,1020013,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-745.8015514942468,1052.0667754685828,191.7174038318592,1020013,Huechuraba,Santiago,Grandes Clientes
2021-06-16,-636.8507379904494,1223.8179026529217,254.2149509721223,1020013,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-333.49527800403985,1461.6678995054226,583.5847475803121,1020013,Huechuraba,Santiago,Grandes Clientes
2021-06-18,-517.236661253457,1240.400708698245,368.3738318150941,1020013,Huechuraba,Santiago,Grandes Clientes
2021-06-19,-710.8308006293361,1026.8773675806046,154.00609371938612,1020013,Huechuraba,Santiago,Grandes Clientes
2021-06-11,-427.97691376131894,491.92038169407454,20.73300712156439,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-387.1892272989756,484.60363199732745,44.223740613472,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-610.8082056472996,276.5932236440352,-174.46649803070727,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-537.8886462572832,343.64091165393756,-93.34091866236349,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-411.82327214446644,478.74476006202485,36.29943901642909,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-16,-428.1224717282613,467.50477823620355,12.959303709851653,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-325.02788203513245,518.3906111088205,101.13993188520648,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-18,-411.73237858308215,438.611680017865,30.583717806257546,1020003,Huechuraba,Santiago,Grandes Clientes
2021-06-11,-43.21114907431498,408.10887678787464,180.8803149476829,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-123.26485425394519,361.3634920762231,118.23446832166236,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-242.62130823851302,234.8198363592936,-10.797731472053517,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-159.55623726198903,303.843037563823,55.83750844116625,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-112.15278870964298,352.8810101565985,119.04103768308845,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-16,-141.58892000094818,317.0050847457557,81.05050376502166,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-110.54338202680692,345.3872624382509,134.3414389618229,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-18,-64.83585421046796,420.7450704850522,185.1811970759054,1020001,Huechuraba,Santiago,Grandes Clientes
2021-06-11,-2676.2590448198875,3062.7959958294887,186.16026087356846,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-3629.8109445176106,1981.5048227796453,-1033.6249372632074,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-3071.9251459756074,2598.6498054589083,-285.08030035808173,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-4093.288625251991,1905.1362992465545,-1094.931525350266,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-3336.1156017409494,2637.2755406450965,-320.87180530122794,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-16,-3181.628143718763,2542.65175077539,-370.1037825515258,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-3515.336449726493,2434.1661968728968,-514.1395392476492,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-18,-2903.6671057720014,3195.2609761447893,110.95610607673541,1010695,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-1897.4973996475467,1471.4040548409705,-261.4442746210904,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-3115.450717974693,239.3808964252526,-1482.0482304907205,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-2253.503393496972,1002.9209125402557,-626.1331049857248,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-1705.5237605365994,1495.556791951201,-137.37998283196688,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-16,-1602.8110668685363,1576.6543289349029,13.185511234619014,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-1646.7955066791471,1636.178346210541,30.826920087419012,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-18,-1434.2747272079737,1758.4398151465953,77.00335770600958,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-19,-1864.2229580626408,1411.9463401517748,-259.2550745953311,1010267,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-1135.2358794152024,2207.3230095010476,560.4139817638438,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-2269.6389229058573,1125.2318840195915,-639.2716984444919,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-1684.7197705133956,1670.7229868995028,11.982281257030024,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-1036.0238546738644,2324.919240507399,722.5868121720662,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-16,-681.7877722257604,2748.651424398465,1163.5594894275446,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-17,-162.0470932004127,3316.052562380694,1655.5267928306412,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-18,-175.78270831526552,3182.6038961908575,1421.6452228895869,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-19,-704.8405184747296,2693.129752509762,935.0292367339056,1010078,Huechuraba,Santiago,Grandes Clientes
2021-06-11,-2097.8075043274725,2974.2230078873013,408.47451883316654,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-12,-2582.8270495685297,2472.4335886612603,-57.12315484615533,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-13,-2306.482205138449,2525.402076023867,49.634472036190004,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-14,-2385.048157171271,2708.2754662279976,294.4365900309508,1010048,Huechuraba,Santiago,Grandes Clientes
2021-06-15,-2036.4368594353766,2857.830014757602,303.7264108956305,1010048,Huechuraba,Santiago,Grandes Clientes
