Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1,Tipo de cliente,Semana
2021-07-06,789.7266844714948,4591.613942350616,2705.033292602664,1010267,,Centro Norte,Tradicional,27
2021-07-07,478.79984966495107,4177.594937787144,2425.825318197176,1010267,,Centro Norte,Tradicional,27
2021-07-08,955.4147836956622,4727.96957280825,2918.7834368642652,1010267,,Centro Norte,Tradicional,27
2021-07-09,1338.138142589794,4881.352779126415,3141.134244402846,1010267,,Centro Norte,Tradicional,27
2021-07-10,-21.46252829640976,3587.3599807900205,1845.6869952908014,1010267,,Centro Norte,Tradicional,27
2021-07-05,7841.3223880082405,18325.579114186752,13332.005912742134,1010078,,Centro Norte,Tradicional,27
2021-07-06,12298.011733306083,22718.750210325405,17448.239648376068,1010078,,Centro Norte,Tradicional,27
2021-07-07,14648.623845939128,25526.97519052757,20056.28479746412,1010078,,Centro Norte,Tradicional,27
2021-07-08,17332.360724577225,28362.974529790292,22593.387811255536,1010078,,Centro Norte,Tradicional,27
2021-07-09,20163.975924330105,31143.706380636366,25885.75266316574,1010078,,Centro Norte,Tradicional,27
2021-07-10,9258.372985425192,20110.228047621284,14634.255006744617,1010078,,Centro Norte,Tradicional,27
2021-07-05,-235.51796434036024,1018.9214901453228,381.88828318358054,1010077,,Centro Norte,Tradicional,27
2021-07-06,88.74449042470027,1435.4336992687286,760.4866088418498,1010077,,Centro Norte,Tradicional,27
2021-07-07,271.7925340417034,1520.569960074977,869.0855497399559,1010077,,Centro Norte,Tradicional,27
2021-07-08,502.76288579019234,1752.2947380410837,1114.2712822459064,1010077,,Centro Norte,Tradicional,27
2021-07-09,207.67642283200456,1492.538302087311,884.2535311813971,1010077,,Centro Norte,Tradicional,27
2021-07-10,-207.868136366668,1059.7050280376159,427.3303932755591,1010077,,Centro Norte,Tradicional,27
2021-07-05,-506.9508177685754,6296.857381462888,2891.9531497323196,1010048,,Centro Norte,Tradicional,27
2021-07-06,809.7298271923307,7552.814359544761,4130.896214134892,1010048,,Centro Norte,Tradicional,27
2021-07-07,2122.9938759665956,8793.140405895314,5408.444616061765,1010048,,Centro Norte,Tradicional,27
2021-07-08,3120.453584515863,9777.183999704373,6335.777849130771,1010048,,Centro Norte,Tradicional,27
2021-07-09,4275.949451236368,11019.854418468602,7711.296209116722,1010048,,Centro Norte,Tradicional,27
2021-07-10,319.9626814492128,6960.348858435352,3517.9611099447884,1010048,,Centro Norte,Tradicional,27
2021-07-05,2142.319210685335,5761.504193457099,3870.2627741215715,1010002,,Centro Norte,Tradicional,27
2021-07-06,3200.7549067859063,6496.809813807278,4929.923588944614,1010002,,Centro Norte,Tradicional,27
2021-07-07,3618.916995160035,7391.026262310496,5524.884187594826,1010002,,Centro Norte,Tradicional,27
2021-07-08,4863.612209365037,8419.859123815591,6675.796331549269,1010002,,Centro Norte,Tradicional,27
2021-07-09,5389.464175397449,8968.744612893195,7219.817944064816,1010002,,Centro Norte,Tradicional,27
2021-07-10,2807.9507823761815,6519.732907837196,4698.288773413262,1010002,,Centro Norte,Tradicional,27
2021-07-05,-124.69599586270377,494.5710472608598,176.79878766077368,1020253,,Centro Norte,Grandes Clientes,27
2021-07-06,-74.7045206487475,498.4643366413092,203.16010303721396,1020253,,Centro Norte,Grandes Clientes,27
2021-07-07,-123.11220801263607,494.4353380948116,192.12818001309492,1020253,,Centro Norte,Grandes Clientes,27
2021-07-08,-28.703487934645395,576.7777194859716,272.86223573729274,1020253,,Centro Norte,Grandes Clientes,27
2021-07-09,-18.1765533162487,597.0607083952721,278.0093915233466,1020253,,Centro Norte,Grandes Clientes,27
2021-07-10,5.519833537681384,617.2804323760312,292.234397307106,1020253,,Centro Norte,Grandes Clientes,27
2021-07-05,-324.4189725506566,265.4151222536442,-15.928263302401703,1020042,,Centro Norte,Grandes Clientes,27
2021-07-06,-290.8901030162061,305.5477880137161,5.6920427385518195,1020042,,Centro Norte,Grandes Clientes,27
2021-07-07,-186.95755643815576,427.50907688442567,122.14122840063483,1020042,,Centro Norte,Grandes Clientes,27
2021-07-08,-304.52333158014994,304.2993679105085,-8.033437823551992,1020042,,Centro Norte,Grandes Clientes,27
2021-07-09,-252.59105124686405,393.3999106748205,79.03225468739015,1020042,,Centro Norte,Grandes Clientes,27
2021-07-10,-307.9510642638126,301.37646256302037,-1.630649232817163,1020042,,Centro Norte,Grandes Clientes,27
2021-07-05,-461.4000122626621,442.7721140682184,3.435828388672178,1020027,,Centro Norte,Grandes Clientes,27
2021-07-06,-386.5804823203333,530.054105100362,53.60615990343062,1020027,,Centro Norte,Grandes Clientes,27
2021-07-07,-360.2535488289429,607.2458849733374,112.82238547640964,1020027,,Centro Norte,Grandes Clientes,27
2021-07-08,-405.5211118907435,488.49699453852054,31.405498328976222,1020027,,Centro Norte,Grandes Clientes,27
2021-07-09,-338.58260219769477,611.4912140676497,126.90220586543683,1020027,,Centro Norte,Grandes Clientes,27
2021-07-10,-325.465252190132,617.4815251066894,156.12630325337184,1020027,,Centro Norte,Grandes Clientes,27
2021-07-05,-1411.4173018218164,1380.5407138012752,35.81855928260177,1020013,,Centro Norte,Grandes Clientes,27
2021-07-06,-780.7411888132023,1968.7724492997108,606.075920299332,1020013,,Centro Norte,Grandes Clientes,27
2021-07-07,-701.4752027622015,2046.588103812057,641.0837247626285,1020013,,Centro Norte,Grandes Clientes,27
2021-07-08,-807.3360769437875,1939.5055891284796,531.176363168725,1020013,,Centro Norte,Grandes Clientes,27
2021-07-09,558.7260545365425,3374.7620597856135,2024.7726750767117,1020013,,Centro Norte,Grandes Clientes,27
2021-07-10,256.94167413036723,3054.2574422935504,1678.1337538988607,1020013,,Centro Norte,Grandes Clientes,27
2021-07-05,131.04286319880543,969.1611515086709,566.0516955667566,1020010,,Centro Norte,Grandes Clientes,27
2021-07-06,180.94248041528658,1022.226035797811,605.9469793223748,1020010,,Centro Norte,Grandes Clientes,27
2021-07-07,242.9825537771671,1118.2846667013102,687.2950205842308,1020010,,Centro Norte,Grandes Clientes,27
2021-07-08,128.21282219145294,914.236614612817,546.3033636926639,1020010,,Centro Norte,Grandes Clientes,27
2021-07-09,262.504363326075,1060.664870510256,651.4344877834905,1020010,,Centro Norte,Grandes Clientes,27
2021-07-10,243.4740078288238,1066.8726820628085,646.2929580470151,1020010,,Centro Norte,Grandes Clientes,27
2021-07-05,-289.7454923507478,397.7157010739728,54.0430436502856,1020003,,Centro Norte,Grandes Clientes,27
2021-07-06,-252.9765898686505,442.3879144907621,92.10058044781752,1020003,,Centro Norte,Grandes Clientes,27
2021-07-07,-134.8722896695376,543.5435951013122,181.80051930491783,1020003,,Centro Norte,Grandes Clientes,27
2021-07-08,-161.9036896389133,515.0296399935401,183.62414322076648,1020003,,Centro Norte,Grandes Clientes,27
2021-07-09,-176.81729589269443,536.5016299173714,185.47044978523581,1020003,,Centro Norte,Grandes Clientes,27
2021-07-10,-126.05677933052573,541.9620010990491,196.03434738055176,1020003,,Centro Norte,Grandes Clientes,27
2021-07-05,-98.72222785273519,353.98631769153013,142.12190108799112,1020001,,Centro Norte,Grandes Clientes,27
2021-07-06,-95.64255201752547,374.3683075247362,137.4059546299575,1020001,,Centro Norte,Grandes Clientes,27
2021-07-07,-60.53996772442209,415.8870649251872,168.53107236946812,1020001,,Centro Norte,Grandes Clientes,27
2021-07-08,-104.50560227535014,338.50677921264395,117.9506664310498,1020001,,Centro Norte,Grandes Clientes,27
2021-07-09,-77.35596199265393,392.7176408733992,165.37859580845466,1020001,,Centro Norte,Grandes Clientes,27
2021-07-10,-18.59226828700234,418.96243489237867,199.19359145809509,1020001,,Centro Norte,Grandes Clientes,27
2021-07-05,-639.1336064803178,1278.848744307752,273.8990720623298,1010695,,Centro Norte,Grandes Clientes,27
2021-07-06,-246.651156251095,1760.6804711530156,764.7564978433252,1010695,,Centro Norte,Grandes Clientes,27
2021-07-07,-148.58951363793574,1894.064266813927,875.9533866965023,1010695,,Centro Norte,Grandes Clientes,27
2021-07-08,-368.7639883355564,1702.5680438095128,696.2525878024286,1010695,,Centro Norte,Grandes Clientes,27
2021-07-09,-152.64825530564767,1809.0101867659794,872.4339172224965,1010695,,Centro Norte,Grandes Clientes,27
2021-07-10,-149.64287772564688,1810.778492937186,816.9034419134928,1010695,,Centro Norte,Grandes Clientes,27
2021-07-05,-996.4307157422471,372.0282664346892,-316.70235289212707,1010267,,Centro Norte,Grandes Clientes,27
2021-07-06,-702.6275017425529,637.859374052757,-64.88382007217368,1010267,,Centro Norte,Grandes Clientes,27
2021-07-07,-709.1834062471381,651.2676919394398,-48.81813244515023,1010267,,Centro Norte,Grandes Clientes,27
2021-07-08,-855.2181629122664,508.5268888922647,-197.6312499636967,1010267,,Centro Norte,Grandes Clientes,27
2021-07-09,-790.1170733925438,531.3622315454606,-146.34584080641955,1010267,,Centro Norte,Grandes Clientes,27
2021-07-10,-939.1327542527885,413.84878268126397,-218.90453000566018,1010267,,Centro Norte,Grandes Clientes,27
2021-07-05,-1498.3396436285393,2379.4145244679635,427.8062718722324,1010078,,Centro Norte,Grandes Clientes,27
2021-07-06,-439.26303767050103,3398.1385594981653,1450.039952646608,1010078,,Centro Norte,Grandes Clientes,27
2021-07-07,-258.434280110991,3518.851499089142,1599.7970029111884,1010078,,Centro Norte,Grandes Clientes,27
2021-07-08,-628.6794633967702,3225.2908791595437,1348.7207282870033,1010078,,Centro Norte,Grandes Clientes,27
2021-07-09,235.70097164088173,4110.323575726516,2245.772180545647,1010078,,Centro Norte,Grandes Clientes,27
2021-07-10,125.191274905857,3834.2742211816676,1963.1145739023978,1010078,,Centro Norte,Grandes Clientes,27
2021-07-05,-1592.2793928701412,1036.8263281803813,-265.2980072150109,1010048,,Centro Norte,Grandes Clientes,27
2021-07-06,-1298.4555731785306,1451.2120777306275,85.04584733828116,1010048,,Centro Norte,Grandes Clientes,27
2021-07-07,-1000.5738814599069,1626.0413390677274,333.6895824046046,1010048,,Centro Norte,Grandes Clientes,27
2021-07-08,-1112.1414493828045,1541.2201286299924,214.13299744547572,1010048,,Centro Norte,Grandes Clientes,27
2021-07-09,-606.7322348341369,1996.723788305099,626.3618455390077,1010048,,Centro Norte,Grandes Clientes,27
2021-07-10,-1000.0878169731423,1750.9027052072347,373.46386285105837,1010048,,Centro Norte,Grandes Clientes,27
2021-07-05,-348.49667753616956,1159.6534994829533,351.0987985284565,1010002,,Centro Norte,Grandes Clientes,27
2021-07-06,-224.58558115844303,1271.067452393205,545.3965344587989,1010002,,Centro Norte,Grandes Clientes,27
2021-07-07,-299.3956655670231,1160.1686133539297,455.8785490242745,1010002,,Centro Norte,Grandes Clientes,27
2021-07-08,-291.6788947301633,1174.224058797573,488.57301035848457,1010002,,Centro Norte,Grandes Clientes,27
2021-07-09,130.26271085637967,1585.0542920910852,887.3718544270055,1010002,,Centro Norte,Grandes Clientes,27
2021-07-10,-289.71846253059846,1218.677512726619,480.5241702878981,1010002,,Centro Norte,Grandes Clientes,27
2021-07-05,107.74722806971496,523.6592091918551,316.4301972615831,1020253,,Centro Norte,Foodservice,27
2021-07-06,293.1927679399485,731.1434087403363,507.28930085845803,1020253,,Centro Norte,Foodservice,27
2021-07-07,240.92821377573478,664.75756908753,442.73149995252703,1020253,,Centro Norte,Foodservice,27
2021-07-08,229.82648425885193,631.0395579381311,430.0147720305039,1020253,,Centro Norte,Foodservice,27
2021-07-09,254.00625774782478,713.5571039257718,468.62344882976544,1020253,,Centro Norte,Foodservice,27
2021-07-10,100.76849482232373,532.1771340147676,299.02539488706867,1020253,,Centro Norte,Foodservice,27
2021-07-05,-162.3119089944252,178.48594308304806,8.63084757638876,1020027,,Centro Norte,Foodservice,27
2021-07-06,-109.49810230676944,222.89744824043242,55.30318947259782,1020027,,Centro Norte,Foodservice,27
2021-07-07,-55.725459288563876,307.8371299645263,128.30738414387363,1020027,,Centro Norte,Foodservice,27
2021-07-08,-187.30324681603682,139.88090597518305,-22.686088230862424,1020027,,Centro Norte,Foodservice,27
2021-07-09,17.56728338838298,355.7598414169194,189.99695934592535,1020027,,Centro Norte,Foodservice,27
2021-07-10,-138.36098328860297,190.71176557078687,26.911987029448596,1020027,,Centro Norte,Foodservice,27
2021-07-05,-169.7744079129026,196.4921354824154,14.516038976643614,1020013,,Centro Norte,Foodservice,27
2021-07-06,-15.748400369997524,352.64653712570464,159.2844414892726,1020013,,Centro Norte,Foodservice,27
2021-07-07,-34.45858802398099,345.80997362074913,163.22171513203907,1020013,,Centro Norte,Foodservice,27
2021-07-08,-134.15716970313161,243.2735630971641,58.21769897297888,1020013,,Centro Norte,Foodservice,27
2021-07-09,91.7002494159964,465.26628866772904,282.7543431184762,1020013,,Centro Norte,Foodservice,27
2021-07-10,-112.03658897217905,280.0335965986349,87.89615978449162,1020013,,Centro Norte,Foodservice,27
2021-07-05,-0.7022264871189701,636.7820279509093,309.7807909607086,1020010,,Centro Norte,Foodservice,27
2021-07-06,292.24948290073604,970.6383041273891,631.0958964140273,1020010,,Centro Norte,Foodservice,27
2021-07-07,242.50135363011842,862.5083114039317,557.2891150167292,1020010,,Centro Norte,Foodservice,27
2021-07-08,215.26186676502434,869.4440413905926,538.6342810255424,1020010,,Centro Norte,Foodservice,27
2021-07-09,281.70919105792626,950.109610018875,621.8026347028326,1020010,,Centro Norte,Foodservice,27
2021-07-10,-148.24253123386245,502.1124658157925,180.428844245243,1020010,,Centro Norte,Foodservice,27
2021-07-05,-209.94875211476125,216.66244498883736,19.842273329754335,1020003,,Centro Norte,Foodservice,27
2021-07-06,-70.86813516253844,347.95863331840553,151.2639441246656,1020003,,Centro Norte,Foodservice,27
2021-07-07,148.92176274093987,563.9513149080763,356.44636406149675,1020003,,Centro Norte,Foodservice,27
2021-07-08,-120.54535680635941,312.19500620715553,103.45134168784824,1020003,,Centro Norte,Foodservice,27
2021-07-09,83.37841148923394,491.12100743193656,284.7521637614294,1020003,,Centro Norte,Foodservice,27
2021-07-10,-207.67926607797855,225.43012493847044,16.452826380518303,1020003,,Centro Norte,Foodservice,27
2021-07-05,-82.56515488502895,54.02917824121759,-16.228914932083,1020001,,Centro Norte,Foodservice,27
2021-07-06,-59.167927151617704,87.55497829714729,16.539845391089685,1020001,,Centro Norte,Foodservice,27
2021-07-07,-47.31158583057737,90.12020072683333,21.18100155471972,1020001,,Centro Norte,Foodservice,27
2021-07-08,-87.31408742402198,63.308876342462305,-11.64484096820106,1020001,,Centro Norte,Foodservice,27
2021-07-09,-42.095893649301466,102.39613030182768,28.020007105622916,1020001,,Centro Norte,Foodservice,27
2021-07-10,-68.37261083587161,81.43248018995132,6.660375399347476,1020001,,Centro Norte,Foodservice,27
2021-07-05,182.82615542879896,689.0305552641962,430.49443406690546,1010695,,Centro Norte,Foodservice,27
2021-07-06,397.0898607029541,900.3311943927675,651.6334430953144,1010695,,Centro Norte,Foodservice,27
2021-07-07,490.29546534752336,1001.4885361067296,747.7957659161549,1010695,,Centro Norte,Foodservice,27
2021-07-08,351.7222065834938,830.3390702371007,580.9750282910627,1010695,,Centro Norte,Foodservice,27
2021-07-09,611.6763948921913,1092.8366068500177,853.2277726453784,1010695,,Centro Norte,Foodservice,27
2021-07-10,255.55268327501727,755.0605104659911,497.87610172167064,1010695,,Centro Norte,Foodservice,27
2021-07-05,1090.703798708436,3166.6799867462423,2200.302652985296,1010267,,Centro Norte,Foodservice,27
2021-07-06,3159.5441941621307,5301.362740216981,4141.247291656088,1010267,,Centro Norte,Foodservice,27
2021-07-07,2166.7590473687733,4194.117807117652,3276.756570300462,1010267,,Centro Norte,Foodservice,27
2021-07-08,2295.169522265009,4500.524034328012,3374.858328641974,1010267,,Centro Norte,Foodservice,27
2021-07-09,2272.36949389442,4371.541967481962,3350.4764315308707,1010267,,Centro Norte,Foodservice,27
2021-07-10,1073.25365424538,3114.6366530235855,2122.886430110766,1010267,,Centro Norte,Foodservice,27
2021-07-05,512.3041369554049,1684.5278261755525,1062.3273175898253,1010078,,Centro Norte,Foodservice,27
2021-07-06,1189.0207020897553,2375.2548405760767,1752.9807404470555,1010078,,Centro Norte,Foodservice,27
2021-07-07,1268.2397765145183,2376.690789318923,1812.3522210036353,1010078,,Centro Norte,Foodservice,27
2021-07-08,1084.005963000598,2230.721936969951,1690.2736656927018,1010078,,Centro Norte,Foodservice,27
2021-07-09,1268.0268014508533,2423.3366899592957,1865.4173171009534,1010078,,Centro Norte,Foodservice,27
2021-07-10,345.2769840666241,1448.8038456119689,927.9905172878971,1010078,,Centro Norte,Foodservice,27
2021-07-05,-117.50321032470923,152.4915900399567,19.410477119824577,1010077,,Centro Norte,Foodservice,27
2021-07-06,2.5467178433747897,279.2097979520845,147.3203197908365,1010077,,Centro Norte,Foodservice,27
2021-07-07,15.083731578433541,282.6419125943762,144.51253968626963,1010077,,Centro Norte,Foodservice,27
2021-07-08,28.448186953543168,294.4582549342388,160.854747204768,1010077,,Centro Norte,Foodservice,27
2021-07-09,-31.576907211553642,251.42061916489138,108.02818833737906,1010077,,Centro Norte,Foodservice,27
2021-07-10,-129.44205835033887,145.90403782836603,1.0637417506633255,1010077,,Centro Norte,Foodservice,27
2021-07-05,184.35029953245277,1279.7828039841465,743.3852926048023,1010048,,Centro Norte,Foodservice,27
2021-07-06,823.4502219318945,1858.6683222265617,1337.0790399489474,1010048,,Centro Norte,Foodservice,27
2021-07-07,682.3366948223622,1757.0988755389017,1219.9471738815769,1010048,,Centro Norte,Foodservice,27
2021-07-08,676.508011147388,1751.6288161494504,1208.4067300612155,1010048,,Centro Norte,Foodservice,27
2021-07-09,753.8535671272006,1818.2045188669108,1271.5133579550372,1010048,,Centro Norte,Foodservice,27
2021-07-10,-129.2730581130005,919.8067106192108,379.645912356969,1010048,,Centro Norte,Foodservice,27
2021-07-05,-349.7242343204852,520.247835104306,81.42406092868319,1010002,,Centro Norte,Foodservice,27
2021-07-06,-192.0646358717532,689.1669605719977,227.60024871239233,1010002,,Centro Norte,Foodservice,27
2021-07-07,-88.05145373660407,831.2162098423333,346.2636811833408,1010002,,Centro Norte,Foodservice,27
2021-07-08,-108.30903184414454,740.0440572491176,308.8018597015993,1010002,,Centro Norte,Foodservice,27
2021-07-09,-85.49358463725765,765.3301713097085,331.7202597934432,1010002,,Centro Norte,Foodservice,27
2021-07-10,-207.81977953569597,715.7487980638322,265.12764461130234,1010002,,Centro Norte,Foodservice,27
2021-07-05,-100.54728716253534,208.01438082776653,44.464380756894684,1020013,,Centro Norte,Industriales,27
2021-07-06,54.76202584996553,367.2493582657115,204.1189484138602,1020013,,Centro Norte,Industriales,27
2021-07-07,-28.917945170275438,288.69880086874565,132.9776461763783,1020013,,Centro Norte,Industriales,27
2021-07-08,-42.64643541070732,270.5206540543117,110.54607446370338,1020013,,Centro Norte,Industriales,27
2021-07-09,-37.99148790496165,264.26178898751544,117.41099871240672,1020013,,Centro Norte,Industriales,27
2021-07-05,-55.60917687508548,45.39182229813115,-3.840058172186069,1010267,,Centro Norte,Industriales,27
2021-07-06,-28.6253488679374,65.07488984711539,19.432801379514128,1010267,,Centro Norte,Industriales,27
2021-07-07,-30.554901341697104,67.30228528402664,17.030104475795248,1010267,,Centro Norte,Industriales,27
2021-07-08,-49.55196940906135,46.72475947156308,-2.759466608471808,1010267,,Centro Norte,Industriales,27
2021-07-09,-22.460461214219638,72.12128421842884,24.659135830523976,1010267,,Centro Norte,Industriales,27
2021-07-10,-44.778301121079004,50.204627716417704,3.161158152990886,1010267,,Centro Norte,Industriales,27
2021-07-05,-65.76958325132286,217.89854208043474,67.89611367399361,1010078,,Centro Norte,Industriales,27
2021-07-06,-47.48033252247655,243.6630542497404,95.79979422063806,1010078,,Centro Norte,Industriales,27
2021-07-07,-40.57581650321754,243.49626357584862,106.99249459630366,1010078,,Centro Norte,Industriales,27
2021-07-08,-29.71254458712149,260.01394330188174,113.57557283057527,1010078,,Centro Norte,Industriales,27
2021-07-09,38.02520672409608,323.1355422950808,179.79677548052467,1010078,,Centro Norte,Industriales,27
2021-07-10,-90.38111189329922,195.7573787959243,54.31305176959173,1010078,,Centro Norte,Industriales,27
2021-07-05,-41.54864366481076,65.1798936514006,13.358034767906013,1010048,,Centro Norte,Industriales,27
2021-07-06,-30.87976424645187,72.55194531315023,23.927738288996355,1010048,,Centro Norte,Industriales,27
2021-07-07,-25.971787494846417,80.14289654259154,27.4978202313696,1010048,,Centro Norte,Industriales,27
2021-07-08,-16.900017827222907,87.81170889858187,34.22718386053497,1010048,,Centro Norte,Industriales,27
2021-07-09,7.140080279303664,109.41999121775888,56.70893898921218,1010048,,Centro Norte,Industriales,27
2021-07-10,-30.522791749656157,71.57807567544953,22.635405197170606,1010048,,Centro Norte,Industriales,27
2021-07-05,-30.636433164504616,120.19545784798389,43.52310807591834,1010002,,Centro Norte,Industriales,27
2021-07-06,-26.329251272976947,120.83179949120974,44.50468358841245,1010002,,Centro Norte,Industriales,27
2021-07-07,6.9200942861726915,157.04623857760305,79.40276145193803,1010002,,Centro Norte,Industriales,27
2021-07-08,-27.105721796952356,121.34847321587125,49.4778611601522,1010002,,Centro Norte,Industriales,27
2021-07-09,-42.20276440374602,118.25204612664439,37.935934395717965,1010002,,Centro Norte,Industriales,27
2021-07-10,-33.452064844540445,116.58439530400099,37.54838448832067,1010002,,Centro Norte,Industriales,27
2021-07-05,2003.7988721817997,4680.663234983191,3339.718774691111,1020253,,Centro Sur,Tradicional,27
2021-07-06,2221.390988356601,4885.250148634296,3607.92170405366,1020253,,Centro Sur,Tradicional,27
2021-07-07,3014.7951988320515,5678.0458171021355,4386.437698747453,1020253,,Centro Sur,Tradicional,27
2021-07-08,2847.992849284851,5465.334501048543,4187.014656856182,1020253,,Centro Sur,Tradicional,27
2021-07-09,3494.4958179300065,6182.943339143701,4934.502439784643,1020253,,Centro Sur,Tradicional,27
2021-07-10,2808.478623290943,5471.699063475081,4167.812210647776,1020253,,Centro Sur,Tradicional,27
2021-07-05,527.9160333175564,2113.0260891815265,1271.3882950460115,1020042,,Centro Sur,Tradicional,27
2021-07-06,1026.793553593065,2576.1044266052063,1730.79518472044,1020042,,Centro Sur,Tradicional,27
2021-07-07,727.7344119864206,2212.733726710387,1479.8522941249034,1020042,,Centro Sur,Tradicional,27
2021-07-08,733.1277984456772,2257.1825882250496,1525.5318339324251,1020042,,Centro Sur,Tradicional,27
2021-07-09,936.8711799488013,2410.4927827929155,1657.0304045949697,1020042,,Centro Sur,Tradicional,27
2021-07-10,699.7391716898835,2229.299917142758,1498.5533030838242,1020042,,Centro Sur,Tradicional,27
2021-07-05,313.61363584687655,3297.6944820421913,1786.3138490299839,1020027,,Centro Sur,Tradicional,27
2021-07-06,1205.0724826186135,4102.16793865618,2704.302677293842,1020027,,Centro Sur,Tradicional,27
2021-07-07,1953.0052922997509,4972.778105807231,3455.6591750807142,1020027,,Centro Sur,Tradicional,27
2021-07-08,1450.5682296675918,4366.863432278792,2835.034637307378,1020027,,Centro Sur,Tradicional,27
2021-07-09,2373.7388698021614,5450.075944842629,3888.294826754287,1020027,,Centro Sur,Tradicional,27
2021-07-10,1483.2979400872205,4533.6560146348975,2938.3416743326834,1020027,,Centro Sur,Tradicional,27
2021-07-05,4782.328205669049,15892.753944415945,10613.340642778161,1020013,,Centro Sur,Tradicional,27
2021-07-06,9383.250729145397,20755.539751643013,14676.077957409443,1020013,,Centro Sur,Tradicional,27
2021-07-07,11459.811622403295,22637.854094337963,16790.548161214356,1020013,,Centro Sur,Tradicional,27
2021-07-08,11226.411105870477,22807.87938263484,16822.805774875113,1020013,,Centro Sur,Tradicional,27
2021-07-09,16866.425053915485,27753.464889792835,22474.33299269961,1020013,,Centro Sur,Tradicional,27
2021-07-10,11130.694180242719,22133.260917724016,16466.056178833158,1020013,,Centro Sur,Tradicional,27
2021-07-05,5522.49734657459,10433.781577549647,7864.860904668094,1020010,,Centro Sur,Tradicional,27
2021-07-06,7074.880097002153,12410.15733762138,9689.87158358943,1020010,,Centro Sur,Tradicional,27
2021-07-07,7250.628830286625,12354.618293173975,9888.315280015224,1020010,,Centro Sur,Tradicional,27
2021-07-08,7461.486046524109,12789.665764960646,10074.778615505149,1020010,,Centro Sur,Tradicional,27
2021-07-09,8326.09180300284,13454.867538887256,10927.549710908042,1020010,,Centro Sur,Tradicional,27
2021-07-10,7401.122335961467,12539.900949012363,10124.852029553504,1020010,,Centro Sur,Tradicional,27
2021-07-05,-376.54965649026985,2130.8403948919863,917.5328893761746,1020003,,Centro Sur,Tradicional,27
2021-07-06,420.8830393444744,2916.175183279593,1670.6074392389244,1020003,,Centro Sur,Tradicional,27
2021-07-07,440.7366334036714,2805.6944932160436,1676.6164986682256,1020003,,Centro Sur,Tradicional,27
2021-07-08,694.4881472922946,3040.5720027539537,1877.330492927105,1020003,,Centro Sur,Tradicional,27
2021-07-09,874.4571392551662,3400.6713175341447,2097.7584923151853,1020003,,Centro Sur,Tradicional,27
2021-07-10,806.7360093191762,3061.583492885677,1911.5175055486557,1020003,,Centro Sur,Tradicional,27
2021-07-05,1409.4638859900435,3911.0043297611855,2739.8004136112036,1020001,,Centro Sur,Tradicional,27
2021-07-06,1982.8294239699562,4675.165592350381,3344.7986341068427,1020001,,Centro Sur,Tradicional,27
2021-07-07,2117.836313252188,4782.371569313546,3375.8870823214174,1020001,,Centro Sur,Tradicional,27
2021-07-08,2107.3800917900803,4769.377640668178,3413.1516824315413,1020001,,Centro Sur,Tradicional,27
2021-07-09,2764.595519565973,5288.463883552494,4115.5417377620915,1020001,,Centro Sur,Tradicional,27
2021-07-10,2207.834867457121,4902.676554285511,3542.4016509118883,1020001,,Centro Sur,Tradicional,27
2021-07-05,-1003.7692392556521,2385.060830211603,698.3906564464548,1010695,,Centro Sur,Tradicional,27
2021-07-06,-892.3177514117803,2441.836474113595,835.0046399085627,1010695,,Centro Sur,Tradicional,27
2021-07-07,-7.442215968625056,3464.3986923800458,1693.7773824484614,1010695,,Centro Sur,Tradicional,27
2021-07-08,-196.87142950938966,3158.8669570343322,1403.0026196453564,1010695,,Centro Sur,Tradicional,27
2021-07-09,317.591682877666,3657.472884469775,2043.505048863185,1010695,,Centro Sur,Tradicional,27
2021-07-10,-477.55816843101985,2891.67826498421,1271.6415020949157,1010695,,Centro Sur,Tradicional,27
2021-07-05,446.7635436250889,4654.4202891529185,2654.9139910091753,1010267,,Centro Sur,Tradicional,27
2021-07-06,1603.4837327218,5816.00805651337,3823.3129595996797,1010267,,Centro Sur,Tradicional,27
2021-07-07,1715.6533493649117,6038.50663468995,3867.6317098797936,1010267,,Centro Sur,Tradicional,27
2021-07-08,1883.89259462372,6189.505416506572,3913.314649069861,1010267,,Centro Sur,Tradicional,27
2021-07-09,2396.4718448552094,6911.206723955135,4626.134902570959,1010267,,Centro Sur,Tradicional,27
2021-07-10,1509.010110313141,5976.83975647548,3784.384169935301,1010267,,Centro Sur,Tradicional,27
2021-07-05,15029.360758323139,33442.59357838624,24405.86832845337,1010078,,Centro Sur,Tradicional,27
2021-07-06,21239.270838639033,40917.42332078929,31208.659308118433,1010078,,Centro Sur,Tradicional,27
2021-07-07,26318.711431721345,43923.69837801503,35192.66720830991,1010078,,Centro Sur,Tradicional,27
2021-07-08,26162.171944681442,45463.44627597427,35754.372985479946,1010078,,Centro Sur,Tradicional,27
2021-07-09,37452.330255224006,56692.71886025796,47241.98531980642,1010078,,Centro Sur,Tradicional,27
2021-07-10,25253.721060882963,43663.725376293085,34353.31632613055,1010078,,Centro Sur,Tradicional,27
2021-07-05,204.49842403624007,2284.9364372906343,1214.9026156122354,1010077,,Centro Sur,Tradicional,27
2021-07-06,780.7138403229638,2747.7279751446004,1701.4040735504996,1010077,,Centro Sur,Tradicional,27
