Cliente - Local.1;Delta dia promedio;Probarilidad de caida %
3200161530;0.0;0.0
3200126404;0.0;0.0
3200142576;28.0;0.0
3200140110;0.0;0.0
59420;249.0;16.666666666666664
3200114031;121.0;0.0
3200006400;0.0;0.0
3200152477;9.08695652173913;8.695652173913043
3200127280;148.0;14.285714285714285
3200138431;234.66666666666666;33.33333333333333
3200146374;67.66666666666667;11.11111111111111
10883;210.0;0.0
50091;89.0;0.0
3200078450;142.0;0.0
73771;0.0;0.0
3200148992;25.666666666666668;0.0
3200115177;129.0;0.0
87249;71.33333333333333;0.0
3200077705;240.33333333333334;0.0
3200113179;208.33333333333334;16.666666666666664
3200064515;0.0;0.0
3200046015;9.8;8.88888888888889
3200012810;61.666666666666664;0.0
51213;22.575;10.0
3200173068;11.8;20.0
24371;26.727272727272727;18.181818181818183
3200131750;0.0;0.0
24397;257.0;0.0
3200145635;381.0;0.0
3200068035;34.57142857142857;14.285714285714285
3200038545;362.6666666666667;33.33333333333333
3200139475;0.0;0.0
3200112625;0.0;0.0
31805;56.0;14.285714285714285
3200149350;94.5;0.0
81091;65.8;0.0
3200123423;62.36363636363637;9.090909090909092
3200092356;153.57142857142858;14.285714285714285
3200095606;148.5;0.0
3200137541;30.5;14.285714285714285
3200079539;112.0;0.0
43704;119.6;0.0
3200138877;46.78947368421053;5.263157894736842
3200161641;52.5;0.0
3200018270;129.0909090909091;18.181818181818183
30589;66.18181818181819;9.090909090909092
3200001124;34.592592592592595;11.11111111111111
3200159093;0.0;0.0
3200131165;41.1764705882353;11.76470588235294
3200153285;69.4;0.0
3200076151;0.0;0.0
3200132721;54.333333333333336;16.666666666666664
3200151952;46.25;0.0
15781;0.0;0.0
3200025309;161.11111111111111;11.11111111111111
24517;82.5;14.285714285714285
26729;98.0;0.0
3200101012;1173.0;0.0
7329;108.5;0.0
37526;0.0;0.0
12066;299.0;0.0
3200147192;70.5;16.666666666666664
60349;178.5;0.0
3200152420;33.25;0.0
3200112435;192.4;20.0
3200134160;143.33333333333334;33.33333333333333
3200103298;87.0;0.0
3200151880;91.6;20.0
23133;0.0;0.0
57552;63.0;0.0
41459;20.083333333333332;8.333333333333332
3200127241;80.53846153846153;7.6923076923076925
3200173943;0.0;0.0
38326;112.0;0.0
3200129699;108.0;0.0
3200052628;137.33333333333334;16.666666666666664
3200163652;51.0;0.0
62468;8.5;0.0
8100;92.0;33.33333333333333
28821;28.205882352941178;14.705882352941178
7592;13.777777777777779;7.936507936507936
22911;94.88888888888889;11.11111111111111
3200119378;50.333333333333336;0.0
3200149657;0.0;0.0
3200046228;326.5;25.0
3200138772;79.33333333333333;33.33333333333333
3200076819;25.181818181818183;0.0
3200130536;0.0;0.0
3144;15.338235294117647;13.23529411764706
3200134134;59.5;0.0
3200035388;605.0;0.0
3200027596;56.26923076923077;19.230769230769234
3200039801;40.638888888888886;8.333333333333332
18384;235.0;0.0
23080;80.0;0.0
3200067902;102.0;14.285714285714285
3200148987;49.0;0.0
3200077037;0.0;0.0
1583;0.0;0.0
3200047875;0.0;0.0
3200124750;109.0;0.0
15182;119.0;12.5
3200145925;94.0;0.0
3200113892;132.25;0.0
11374;0.0;0.0
3200127274;214.5;25.0
3200145294;172.66666666666666;0.0
3200036924;81.66666666666667;11.11111111111111
35435;62.0;0.0
3200134144;46.166666666666664;0.0
5545;0.0;0.0
3200079345;22.615384615384617;0.0
3200026388;47.4;6.666666666666667
3200145213;0.0;0.0
3200133511;0.0;0.0
25614;0.0;0.0
90798;37.333333333333336;16.666666666666664
3200060568;46.0;0.0
3200078826;60.375;12.5
3200103677;0.0;0.0
19126;1113.0;0.0
73045;91.0;0.0
3200001125;348.25;25.0
3200012772;118.36363636363636;18.181818181818183
36440;11.692307692307692;3.8461538461538463
3200160074;15.666666666666666;4.761904761904762
3200096834;39.666666666666664;33.33333333333333
14194;55.333333333333336;0.0
3200081897;53.666666666666664;0.0
3200003950;157.0;14.285714285714285
3200144897;49.0;20.0
3200128901;26.321428571428573;10.714285714285714
3200000361;217.0;0.0
29788;0.0;0.0
3200145921;109.66666666666667;33.33333333333333
39176;86.54545454545455;9.090909090909092
19511;130.2;20.0
3200174229;0.0;0.0
81226;294.0;0.0
81878;197.66666666666666;16.666666666666664
3200107300;0.0;0.0
3200052152;111.4;20.0
3200160682;142.0;0.0
11632;72.0;0.0
21358;26.0;12.121212121212121
3200041869;35.0;0.0
3200123218;0.0;0.0
3200115792;233.0;0.0
43122;23.8;10.0
3200130391;43.4;10.0
14092;48.5625;12.5
3200036353;4.0;0.0
3200122695;82.13333333333334;13.333333333333334
3200045815;23.384615384615383;0.0
14489;369.75;25.0
3200139216;0.0;0.0
3200038128;0.0;0.0
3200013743;0.0;0.0
3200139365;108.33333333333333;0.0
3200115993;47.5;0.0
3200122885;0.0;0.0
3200118511;0.0;0.0
23283;42.8125;9.375
3200081778;0.0;0.0
3200094255;0.0;0.0
3200087376;13.363636363636363;13.636363636363635
3995;546.0;0.0
3200123471;0.0;0.0
3200106020;99.13333333333334;6.666666666666667
8906;222.83333333333334;16.666666666666664
11261;133.0;0.0
3200054221;0.0;0.0
25049;110.25;0.0
3200075435;24.0;0.0
35677;170.33333333333334;33.33333333333333
3200100065;0.0;0.0
12215;76.8125;12.5
3200009587;194.5;16.666666666666664
3200113924;85.5;0.0
42920;264.8;20.0
3200128367;126.0;0.0
3200147149;107.0;0.0
3200107053;234.5;25.0
5302;0.0;0.0
3200027520;67.94117647058823;11.76470588235294
27516;74.25;25.0
3200132531;0.0;0.0
3200132419;0.0;0.0
10584;129.5;25.0
3200140565;48.166666666666664;16.666666666666664
12488;58.583333333333336;0.0
3200069106;16.786516853932586;11.235955056179774
3200130466;77.0;11.11111111111111
3200084026;84.0;10.0
3200081675;0.0;0.0
3200132577;52.23076923076923;7.6923076923076925
3200121271;23.470588235294116;5.88235294117647
77140;0.0;0.0
3200081806;37.8;20.0
3200148628;0.0;0.0
3200130163;72.33333333333333;0.0
23168;28.0;0.0
10846;369.6666666666667;33.33333333333333
48803;622.0;0.0
22027;18.454545454545453;9.090909090909092
3200085730;0.0;0.0
37858;154.8;20.0
3200151608;28.0;0.0
3200129406;33.25;8.333333333333332
3200070066;122.5;0.0
3200132314;0.0;0.0
9043;291.6666666666667;0.0
3200130897;58.333333333333336;22.22222222222222
3200132334;40.0;0.0
3200118426;65.33333333333333;0.0
3200166218;38.5;0.0
3200110944;19.58108108108108;8.108108108108109
3200137615;35.5;0.0
3200049007;91.0;12.5
20153;21.0;0.0
7220;70.75;0.0
3200130700;48.0;0.0
3200014688;172.0;0.0
24642;37.45161290322581;9.67741935483871
12556;84.0;0.0
3200078615;136.0;28.57142857142857
3200139034;97.6;0.0
3200129979;173.5;0.0
3200051721;87.71428571428571;14.285714285714285
3200051955;0.0;0.0
20648;241.0;0.0
3200151856;74.0;0.0
3200007029;354.0;0.0
59083;60.26086956521739;8.695652173913043
3200147563;626.0;0.0
3200162779;7.823529411764706;8.823529411764707
81099;26.923076923076923;7.6923076923076925
3200011057;0.0;0.0
43375;12.0;11.538461538461538
30036;111.66666666666667;8.333333333333332
26676;50.833333333333336;0.0
28154;0.0;0.0
3200149562;31.88888888888889;11.11111111111111
3200157220;46.666666666666664;0.0
3200043914;48.4;0.0
20901;87.5;0.0
7380;110.625;12.5
3200141742;72.5;25.0
21359;70.0;16.666666666666664
3200135571;133.0;0.0
24494;30.055555555555557;11.11111111111111
3200058786;45.0625;12.5
81579;167.66666666666666;33.33333333333333
3200143487;59.5;0.0
3200148616;0.0;0.0
3200047859;0.0;0.0
3200060613;0.0;0.0
39089;116.36363636363636;9.090909090909092
3200134146;0.0;0.0
46252;66.5;0.0
3200129494;0.0;0.0
3200157882;42.0;0.0
3200140099;241.5;0.0
18484;133.0;0.0
3200050563;32.0;0.0
80626;373.3333333333333;0.0
3200131201;57.166666666666664;16.666666666666664
11642;325.75;25.0
3200141015;14.0;0.0
3200143821;147.0;0.0
9039;259.0;0.0
3200138391;44.266666666666666;20.0
3200145358;169.75;25.0
3200060542;331.0;0.0
90774;0.0;0.0
43996;81.875;12.5
3200109140;0.0;0.0
3200087310;177.33333333333334;33.33333333333333
3200060307;44.333333333333336;11.11111111111111
40176;159.44444444444446;11.11111111111111
3200107509;518.0;0.0
14420;16.545454545454547;18.181818181818183
11647;49.0;20.0
3200099120;182.0;0.0
3200092794;129.9090909090909;9.090909090909092
3200015594;302.0;25.0
3200006776;42.0;0.0
3200061461;0.0;0.0
3200145571;0.0;0.0
3200157467;13.411764705882353;11.76470588235294
59190;65.05882352941177;5.88235294117647
41926;54.0;0.0
3200076233;0.0;0.0
75279;333.75;25.0
3200082472;0.0;0.0
3200097788;0.0;0.0
3200018123;0.0;0.0
3200050274;29.047619047619047;9.523809523809524
3200017845;122.5;16.666666666666664
3200065806;93.9090909090909;9.090909090909092
3200108152;108.15384615384616;15.384615384615385
3200145156;44.0;0.0
70625;133.6;10.0
88090;90.2;13.333333333333334
3200099481;0.0;0.0
3200016174;133.0;0.0
3200127367;161.8;20.0
38524;26.263157894736842;15.789473684210526
3200167604;91.0;0.0
3200144220;0.0;0.0
27962;0.0;0.0
3200043000;134.1818181818182;18.181818181818183
3200086369;0.0;0.0
3200164915;0.0;0.0
3200115334;59.57142857142857;0.0
3200119013;52.76923076923077;15.384615384615385
3200145631;19.25;0.0
3200125103;0.0;0.0
3200140111;24.03448275862069;17.24137931034483
3200160486;0.0;0.0
3200173664;0.0;0.0
3200145873;66.0;0.0
3200122715;83.25;25.0
3200121992;0.0;0.0
3200151263;38.0;0.0
3200001563;56.0;0.0
16276;84.7;10.0
49574;704.0;0.0
3200160348;41.57142857142857;0.0
40012;0.0;0.0
3200046147;0.0;0.0
3200068342;251.4;20.0
3200074637;14.392857142857142;7.142857142857142
45213;42.0;0.0
3200123165;0.0;0.0
3200149103;17.176470588235293;14.705882352941178
3200143823;52.5;14.285714285714285
3200138396;23.035714285714285;10.714285714285714
3200151182;0.0;0.0
3200170763;61.5;0.0
3200083036;303.0;0.0
23967;76.63636363636364;0.0
27699;105.5;16.666666666666664
3200143989;80.5;0.0
3200093628;530.0;0.0
3200129168;14.0;0.0
12208;50.7;10.0
34172;0.0;0.0
3200124800;43.55555555555556;11.11111111111111
3200148941;0.0;0.0
3200128900;0.0;0.0
3200103276;44.0;16.666666666666664
3200124758;0.0;0.0
23679;65.33333333333333;0.0
26425;23.88235294117647;9.803921568627452
3200161348;31.5;0.0
3200135179;138.5;0.0
28532;191.28571428571428;14.285714285714285
43114;37.55555555555556;11.11111111111111
3200150175;0.0;0.0
3200012809;68.66666666666667;33.33333333333333
3200026618;0.0;0.0
3200139129;49.75;0.0
22706;84.5;10.0
50504;179.66666666666666;16.666666666666664
85564;68.0;0.0
3200101964;73.66666666666667;0.0
37339;51.333333333333336;0.0
3200078321;0.0;0.0
3200044015;290.5;25.0
3200072978;147.0;0.0
24337;16.0;0.0
6261;46.3125;9.375
60154;123.5;10.0
3200092367;91.0;0.0
10384;301.0;0.0
25181;15.04040404040404;7.07070707070707
52450;84.06666666666666;6.666666666666667
3200135191;66.55555555555556;11.11111111111111
85821;45.666666666666664;33.33333333333333
70170;592.5;0.0
3200010689;52.0;0.0
3200109688;285.5;0.0
28601;92.0;33.33333333333333
33633;108.5;0.0
3200081195;259.4;20.0
3200135261;0.0;0.0
3200139441;194.5;0.0
34691;135.1;20.0
28625;64.0;0.0
3200093448;0.0;0.0
24423;142.66666666666666;11.11111111111111
3200145076;48.2;20.0
3200117044;721.0;0.0
14219;88.5;14.285714285714285
13255;46.53125;3.125
5233;0.0;0.0
34803;588.0;0.0
38883;253.33333333333334;0.0
3200038522;0.0;0.0
8378;11.671875;7.03125
39923;33.775;12.5
424;42.0;12.5
38916;27.576923076923077;7.6923076923076925
3200122569;0.0;0.0
35300;61.92307692307692;7.6923076923076925
3200141075;0.0;0.0
3200080227;0.0;0.0
33580;93.23076923076923;15.384615384615385
13384;205.33333333333334;0.0
3200144912;144.0;0.0
3200078830;21.0;0.0
3200111006;25.055555555555557;5.555555555555555
3200000698;39.05555555555556;5.555555555555555
3200102098;31.46153846153846;7.6923076923076925
63300;70.0;0.0
63575;33.08888888888889;17.77777777777778
59445;190.66666666666666;16.666666666666664
3200071511;26.444444444444443;11.11111111111111
50778;673.5;0.0
3200139651;93.5;0.0
3200119411;178.5;0.0
3200122299;0.0;0.0
3200148446;40.0;14.285714285714285
3200115436;273.0;0.0
3200104515;86.75;0.0
3147;15.461538461538462;6.41025641025641
44088;149.33333333333334;33.33333333333333
3200144352;7.0;0.0
3200136484;0.0;0.0
28958;24.53846153846154;0.0
54591;0.0;0.0
7704;71.0;14.285714285714285
3200123420;0.0;0.0
3200042096;0.0;0.0
3200137433;0.0;0.0
3200112957;231.0;0.0
81719;321.0;33.33333333333333
3200144913;94.0;0.0
36632;0.0;0.0
3200122823;10.5;0.0
3200069218;41.2;20.0
3200079646;213.0;20.0
7111;31.333333333333332;33.33333333333333
3200117490;360.5;0.0
3200134618;228.0;0.0
3200144658;0.0;0.0
81683;109.0;0.0
34037;53.2;0.0
3200152980;62.5;16.666666666666664
3200052430;154.88888888888889;22.22222222222222
3200018630;42.46875;9.375
13816;330.0;25.0
3200130983;89.5;0.0
3200119713;19.945205479452056;12.32876712328767
16121;0.0;0.0
3200077754;341.75;25.0
3200134069;37.0;0.0
84483;97.92307692307692;7.6923076923076925
3200126117;0.0;0.0
3200081670;0.0;0.0
3200036974;235.5;25.0
29766;168.42857142857142;14.285714285714285
3200144041;93.0;0.0
3200147198;63.0;25.0
3200149212;0.0;0.0
3200134585;0.0;0.0
3200047005;128.2;0.0
3200148420;25.083333333333332;8.333333333333332
3200106313;111.07692307692308;7.6923076923076925
62143;0.0;0.0
3200112883;0.0;0.0
3200078388;106.75;0.0
3200074349;161.0;0.0
3200130027;223.0;0.0
3200134563;0.0;0.0
45117;49.0;0.0
57039;42.0;14.285714285714285
22606;76.2;0.0
3200015889;0.0;0.0
3200140098;60.0;0.0
3200148737;221.0;0.0
3200006588;36.029411764705884;8.823529411764707
5964;27.0;33.33333333333333
17888;140.0;25.0
3200008200;76.42105263157895;5.263157894736842
3200103771;140.0;0.0
3200121952;219.8;20.0
3200051344;0.0;0.0
3200015313;0.0;0.0
3200132565;94.5;0.0
3200056841;98.0;25.0
3200066181;125.0;20.0
3200129565;127.625;25.0
3200050044;113.5;0.0
3200163499;45.5;0.0
89187;218.4;20.0
81094;54.5;0.0
3200124833;59.5;0.0
3200015305;97.73333333333333;20.0
3200124044;117.5;0.0
3200146545;13.222222222222221;11.11111111111111
3200038794;0.0;0.0
3200140273;77.0;0.0
3200127696;31.714285714285715;7.142857142857142
3200048331;77.0;16.666666666666664
3200093541;133.66666666666666;16.666666666666664
16007;68.08333333333333;16.666666666666664
3200134066;49.0;0.0
3200059770;124.2;0.0
3200152552;0.0;0.0
3200052477;59.5;0.0
26647;86.13333333333334;6.666666666666667
22035;138.5;0.0
5982;45.0;14.285714285714285
36518;150.0;0.0
10906;9.806666666666667;8.0
3200039115;40.0;0.0
3200014611;65.33333333333333;33.33333333333333
3200087568;224.0;33.33333333333333
3200155150;0.0;0.0
34766;152.88888888888889;22.22222222222222
3200145212;76.55555555555556;22.22222222222222
46991;18.3875;7.5
43719;80.73333333333333;13.333333333333334
3200051783;159.0;14.285714285714285
3200138225;54.0;0.0
3200099054;60.5;0.0
3200052705;61.0;20.0
3200046706;60.2;0.0
3200126217;0.0;0.0
32550;29.555555555555557;16.666666666666664
3200050560;13.805970149253731;10.44776119402985
3200065785;49.0;0.0
39471;96.5;0.0
34260;0.0;0.0
3200130646;218.25;25.0
34587;56.5;7.142857142857142
3200141201;56.0;0.0
3200175819;0.0;0.0
3200079328;135.0;25.0
3200131610;73.6;0.0
3200139311;70.0;0.0
3200025614;0.0;0.0
75043;69.5;0.0
3200135148;0.0;0.0
28541;104.25;12.5
3200161291;70.0;0.0
34577;11.0;0.0
3200013500;0.0;0.0
3200014254;172.5;0.0
3200042093;0.0;0.0
3200027534;145.0;22.22222222222222
3200134258;25.9;10.0
3200176130;0.0;0.0
3200148936;18.083333333333332;0.0
45317;86.66666666666667;33.33333333333333
27252;64.71428571428571;14.285714285714285
3200050116;364.0;0.0
3200027475;35.84615384615385;7.6923076923076925
3200110311;37.57142857142857;0.0
3200136513;78.0;0.0
3200141208;19.727272727272727;0.0
3200138606;0.0;0.0
3200080771;21.166666666666668;11.11111111111111
59060;28.673076923076923;1.9230769230769231
3200095703;26.666666666666668;0.0
58883;17.211267605633804;7.042253521126761
3200078479;78.16666666666667;16.666666666666664
3200156276;41.5;0.0
3200160075;0.0;0.0
3200118890;0.0;0.0
3200048053;0.0;0.0
3200123988;42.0;0.0
3200074974;51.92857142857143;17.857142857142858
16880;0.0;0.0
3200085817;157.0;0.0
3200145661;0.0;0.0
3200161355;14.928571428571429;21.428571428571427
47283;70.26666666666667;13.333333333333334
67876;11.0;0.0
3200127771;91.0;33.33333333333333
3200128599;336.0;0.0
3200119760;0.0;0.0
14150;29.4;0.0
3200103026;0.0;0.0
16805;28.0;0.0
3200056555;152.66666666666666;33.33333333333333
3200044910;73.33333333333333;0.0
41780;52.0;0.0
3200041858;0.0;0.0
3200138220;34.333333333333336;0.0
3200015847;32.84615384615385;7.6923076923076925
3200002630;865.0;0.0
3200137101;0.0;0.0
3200086216;42.0;12.5
27638;31.5;0.0
3200146692;28.0;0.0
3200082629;61.5;0.0
37121;31.0625;4.166666666666666
2738;63.0;0.0
3200087992;30.102040816326532;4.081632653061225
3200058450;84.0;0.0
3200129560;0.0;0.0
78651;0.0;0.0
17204;114.0;0.0
3200139969;332.5;0.0
3200156165;33.888888888888886;0.0
3200124838;77.0;14.285714285714285
3200088441;207.0;33.33333333333333
41549;123.6;10.0
3200064690;53.44;8.0
34625;38.5;7.142857142857142
17312;96.71428571428571;0.0
3200159969;21.0;9.090909090909092
3200093545;949.0;0.0
3200150474;0.0;0.0
24746;245.0;0.0
3200015641;0.0;0.0
40454;75.54545454545455;18.181818181818183
3200110850;133.7;10.0
3200123032;164.14285714285714;14.285714285714285
3200141109;130.0;0.0
14230;59.81818181818182;4.545454545454546
32509;33.4;0.0
3200142574;122.0;0.0
12912;0.0;0.0
3200152431;0.0;0.0
48572;21.0;0.0
3200115425;301.0;0.0
3200137585;94.5;0.0
3200103672;23.61904761904762;4.761904761904762
3200092521;235.0;0.0
3200153451;46.42857142857143;0.0
3200096098;43.0;0.0
3200013346;138.11111111111111;11.11111111111111
3200129564;56.8;20.0
3200048295;63.0;20.0
3200159354;42.0;0.0
3200130952;183.5;0.0
3200087937;76.2;0.0
3200000789;280.4;0.0
33457;276.5;25.0
3200089415;0.0;0.0
3200150412;76.0;25.0
3200134567;90.125;12.5
36756;14.0;0.0
3200158116;0.0;0.0
30445;341.0;0.0
3200135712;203.0;0.0
3200127507;26.463414634146343;9.75609756097561
3200059219;30.5;0.0
3200148278;114.0;0.0
3200132287;0.0;0.0
4923;73.89473684210526;15.789473684210526
3200149351;63.0;0.0
3200086002;17.866666666666667;10.0
10422;308.0;0.0
3200147490;56.0;0.0
3200161281;31.0;0.0
3200142884;172.5;25.0
3200083887;97.0;14.285714285714285
3200129954;75.625;12.5
3200116148;20.357142857142858;7.142857142857142
3200120929;225.0;0.0
52526;45.84375;12.5
74838;66.0;0.0
27988;16.75;0.0
18553;39.0;0.0
83313;14.0;0.0
3200155222;34.0;0.0
3200128364;39.0;0.0
19967;199.75;0.0
27658;385.0;0.0
3200127273;17.16;10.0
3200102307;0.0;0.0
3200122632;103.8;20.0
3200159126;36.166666666666664;0.0
42834;580.5;0.0
37097;47.48275862068966;3.4482758620689653
91133;185.5;0.0
3200080487;0.0;0.0
3200155444;77.0;0.0
3200162040;0.0;0.0
3200086744;0.0;0.0
3200117426;309.5;25.0
3200130773;0.0;0.0
3200164768;0.0;0.0
20793;0.0;0.0
3200061586;0.0;0.0
3200165685;0.0;0.0
3200078995;0.0;0.0
3200152375;28.933333333333334;6.666666666666667
3200129766;18.666666666666668;12.962962962962962
3200112045;20.10169491525424;8.47457627118644
3200092665;64.04545454545455;22.727272727272727
3200162529;0.0;0.0
3200101210;55.125;12.5
61203;93.93333333333334;6.666666666666667
3200153212;59.111111111111114;11.11111111111111
3200078931;207.33333333333334;33.33333333333333
3200139904;16.875;25.0
3200152188;64.83333333333333;0.0
3200152801;35.0;0.0
3200152180;22.272727272727273;9.090909090909092
3200163237;30.8;20.0
3200155026;25.375;0.0
3200157314;44.0;14.285714285714285
3200154094;47.333333333333336;16.666666666666664
3200154846;0.0;0.0
46803;30.428571428571427;0.0
3200143339;33.285714285714285;0.0
3200169908;0.0;0.0
3200160334;33.166666666666664;0.0
48330;84.0;0.0
3200138640;98.0;0.0
46771;0.0;0.0
84846;73.0;15.0
3200158810;87.5;0.0
3200159035;57.0;0.0
3200158086;112.0;0.0
55525;77.0;0.0
3200161364;0.0;0.0
3200156880;14.129032258064516;9.67741935483871
3200049409;193.66666666666666;16.666666666666664
3200122114;89.25;0.0
3200155678;0.0;0.0
3200089660;26.5;0.0
3200154231;53.666666666666664;0.0
80980;15.272727272727273;4.545454545454546
3200164308;27.428571428571427;0.0
3200155770;0.0;0.0
43028;127.77777777777777;22.22222222222222
33079;37.666666666666664;11.11111111111111
3200155413;24.2;20.0
3200098059;0.0;0.0
3200133732;142.5;25.0
3200165497;16.0;0.0
3200155467;0.0;0.0
3200159465;67.0;0.0
3200154898;23.5;0.0
3200152871;108.5;0.0
3200169965;28.0;0.0
3200162156;25.0;0.0
3200147506;78.25;25.0
3200155796;149.0;0.0
3200159130;28.0;33.33333333333333
3200164929;0.0;0.0
3200117581;68.78947368421052;5.263157894736842
3200158335;7.0;0.0
3200156624;0.0;0.0
3200167156;0.0;0.0
36528;147.7;10.0
3200161699;8.0;0.0
3200167753;38.5;0.0
28328;79.33333333333333;0.0
3200151870;61.0;0.0
3200130661;67.8;0.0
3200158597;65.33333333333333;0.0
3200142575;75.5;0.0
3200155199;28.77777777777778;0.0
3200156937;0.0;0.0
61131;21.375;0.0
56953;0.0;0.0
3200156942;0.0;0.0
3200170388;0.0;0.0
3200161354;35.0;33.33333333333333
62266;119.0;0.0
3200069260;37.333333333333336;0.0
3200160645;13.727272727272727;4.545454545454546
28088;11.568181818181818;9.090909090909092
3200157983;40.625;12.5
3200160391;28.75;0.0
3200166481;0.0;0.0
59272;47.833333333333336;0.0
6189;147.0;25.0
3200088079;158.0;0.0
3200092188;6.619834710743802;9.917355371900827
3200157113;113.33333333333333;0.0
90308;95.07142857142857;14.285714285714285
3200102097;84.17647058823529;23.52941176470588
3200154712;91.0;0.0
59194;0.0;0.0
3200131119;35.48275862068966;6.896551724137931
3200153641;0.0;0.0
3200158173;0.0;0.0
3200102417;76.9;10.0
3200164693;0.0;0.0
3200128742;24.5;0.0
3200159365;35.0;16.666666666666664
3200095281;42.266666666666666;13.333333333333334
3200118328;147.0;12.5
3200161249;24.5;8.333333333333332
3200012286;70.0;0.0
3200081672;24.0;0.0
3200154392;123.0;0.0
3200164151;49.0;0.0
3200154426;49.5;16.666666666666664
3200150307;71.5;0.0
3200096271;0.0;0.0
3200148225;98.0;0.0
3200055555;49.06666666666667;0.0
3200156405;4.954545454545454;13.636363636363635
3200001571;9.94;5.333333333333334
18652;29.0;4.25531914893617
45285;14.1375;11.25
3200176298;0.0;0.0
18999;27.075;17.5
19012;34.0;19.444444444444446
3200101745;14.292134831460674;11.235955056179774
30235;6.258474576271187;3.8135593220338984
16473;10.766423357664234;5.839416058394161
3200132387;48.166666666666664;11.11111111111111
3200079421;184.2;20.0
3200107050;105.0;15.384615384615385
3200151741;121.0;0.0
41550;4.51063829787234;3.951367781155015
42084;80.9375;12.5
880;6.876146788990826;7.79816513761468
3200146410;14.0;0.0
3200140213;409.0;0.0
3200131483;15.830769230769231;7.6923076923076925
3200136472;6.464285714285714;7.142857142857142
3200126151;4.513888888888889;3.2407407407407405
3200166650;0.0;0.0
3200160789;11.833333333333334;5.555555555555555
63746;31.617021276595743;12.76595744680851
21873;39.233333333333334;10.0
3200103669;6.530864197530864;6.172839506172839
3200133348;64.4;20.0
3200130795;23.864864864864863;8.108108108108109
3200149848;10.5;0.0
3200146992;8.84;6.0
3200061442;49.758620689655174;3.4482758620689653
3200091983;48.333333333333336;16.666666666666664
3200152134;35.76923076923077;30.76923076923077
69508;10.598425196850394;12.598425196850393
3200166858;5.514285714285714;2.857142857142857
53214;3.6798029556650245;3.4482758620689653
2875;51.333333333333336;11.11111111111111
9772;4.315028901734104;6.069364161849711
3200103641;74.55;20.0
3200137724;44.43478260869565;17.391304347826086
56986;9.868421052631579;5.263157894736842
3200025476;26.74074074074074;12.962962962962962
3200039607;8.190751445086706;10.982658959537572
3200058847;44.96296296296296;22.22222222222222
3200130979;32.72727272727273;9.090909090909092
20871;47.17857142857143;7.142857142857142
3200078653;48.84615384615385;7.6923076923076925
3200102067;28.5625;6.25
26026;9.29559748427673;7.547169811320755
71225;2.0837070254110612;4.633781763826607
27909;7.571428571428571;4.591836734693878
3200149038;6.666666666666667;7.142857142857142
58350;17.7125;6.25
3200152101;94.5;33.33333333333333
3200150313;5.5;8.771929824561402
57634;38.12820512820513;12.82051282051282
3200148959;8.59375;10.9375
37946;15.3125;12.5
3200054685;5.346846846846847;9.45945945945946
16611;78.0;5.555555555555555
43267;252.0;0.0
14443;7.87719298245614;7.017543859649122
3200070008;71.0;0.0
24440;14.148936170212766;12.76595744680851
3200158991;5.8;9.090909090909092
3200082908;23.224489795918366;8.16326530612245
3200117949;13.327272727272728;14.545454545454545
3200131314;8.076923076923077;7.6923076923076925
26599;7.3097345132743365;3.5398230088495577
54280;14.352941176470589;6.862745098039216
3200155737;4.875;5.357142857142857
84397;35.54054054054054;10.81081081081081
19183;6.896551724137931;5.747126436781609
3200003311;14.625;12.5
3200067478;10.246575342465754;8.21917808219178
3200092570;0.0;0.0
3200165322;9.565217391304348;13.043478260869565
3200135957;30.545454545454547;27.27272727272727
22533;45.25;12.5
3200141337;22.615384615384617;7.6923076923076925
3200144096;53.083333333333336;8.333333333333332
3200014636;30.833333333333332;14.285714285714285
3200131602;129.25;25.0
37525;24.68421052631579;12.280701754385964
3200004495;39.375;12.5
3200003362;17.98611111111111;13.88888888888889
43220;19.597014925373134;8.955223880597014
24030;80.70588235294117;11.76470588235294
3200124775;91.0;7.6923076923076925
3200147400;0.0;0.0
3200084831;32.44117647058823;14.705882352941178
3200015996;60.94117647058823;17.647058823529413
35567;9.640522875816993;7.8431372549019605
3200045609;21.83606557377049;3.278688524590164
3200134316;13.324324324324325;5.405405405405405
3200135182;70.0;20.0
3200070358;50.0;0.0
3200097576;248.5;0.0
74784;95.0;0.0
3200045557;8.0;8.064516129032258
3200158251;22.41176470588235;17.647058823529413
3200121278;9.60431654676259;11.510791366906476
3200104682;21.1;15.0
87664;37.63157894736842;5.263157894736842
3200138495;123.0;0.0
45777;14.988888888888889;7.777777777777778
46708;17.404761904761905;1.1904761904761905
41016;21.536231884057973;13.043478260869565
57091;8.401574803149606;11.023622047244094
60137;57.07692307692308;23.076923076923077
3200152848;126.0;0.0
3200138872;15.35897435897436;2.564102564102564
3200017715;3.259259259259259;7.8431372549019605
33642;5.690839694656488;6.106870229007633
3200131550;59.214285714285715;14.285714285714285
27946;49.857142857142854;14.285714285714285
3200132879;18.75;5.0
3200136434;5.731884057971015;7.971014492753622
3200043188;18.55;7.5
68386;8.615942028985508;6.521739130434782
35423;9.926174496644295;10.06711409395973
3200109812;45.36;8.0
3200087280;5.003355704697986;4.026845637583892
27733;37.82051282051282;10.256410256410255
3200147197;36.64705882352941;17.647058823529413
45343;19.866666666666667;6.666666666666667
