"Salidas v/s Stock (con lotes)"
"USUARIO:"
"TRAEGER BRAUTIGAM, ROLF ALBERT"
"/"
"Última actualización de datos"
"26.05.2021 09:16:35"
"Visualizar como"
"Sector";"Material";"Zona de ventas";"Oficina de ventas";"Oficina de ventas";"Año natural/Semana";"Día natural";"Vida Útil Restante";"Stock"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"14.2021";"05.04.2021";"6";"262,8"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"14.2021";"06.04.2021";"6";"510,4"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"14.2021";"07.04.2021";"6";"382,0"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"14.2021";"08.04.2021";"5";"342,7"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"14.2021";"09.04.2021";"5";"436,9"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"14.2021";"10.04.2021";"8";"539,5"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"18.2020";"27.04.2020";"6";"2.322,1"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"18.2020";"28.04.2020";"7";"946,7"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"18.2020";"29.04.2020";"7";"723,5"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"18.2020";"30.04.2020";"6";"707,6"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"18.2020";"01.05.2020";"7";"1.206,5"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"18.2020";"02.05.2020";"7";"278,2"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"07.2021";"15.02.2021";"7";"260,7"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"07.2021";"16.02.2021";"6";"204,2"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"07.2021";"17.02.2021";"5";"32,9"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"07.2021";"18.02.2021";"10";"248,9"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"07.2021";"19.02.2021";"10";"364,2"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"07.2021";"20.02.2021";"9";"730,7"
"Cerdo";"1020003";"Sur";"T105";"Temuco";"20.2021";"17.05.2021";"8";"41,1"
"Cerdo";"1020003";"Sur";"T105";"Temuco";"20.2021";"21.05.2021";"10";"184,0"
"Cerdo";"1020003";"Sur";"T105";"Temuco";"20.2021";"22.05.2021";"9";"55,2"
"Cerdo";"1020003";"Sur";"T149";"Castro";"03.2021";"18.01.2021";"8";"64,8"
"Cerdo";"1020003";"Sur";"T149";"Castro";"03.2021";"19.01.2021";"7";"64,8"
"Cerdo";"1020003";"Sur";"T149";"Castro";"03.2021";"20.01.2021";"2";"109,1"
"Cerdo";"1020003";"Sur";"T149";"Castro";"03.2021";"21.01.2021";"6";"76,4"
"Cerdo";"1020003";"Sur";"T149";"Castro";"03.2021";"22.01.2021";"8";"79,2"
"Cerdo";"1020003";"Sur";"T149";"Castro";"03.2021";"23.01.2021";"8";"137,5"
"Cerdo";"1020003";"Norte";"T061";"Arica";"33.2020";"10.08.2020";"6";"51,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"33.2020";"11.08.2020";"5";"51,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"33.2020";"12.08.2020";"8";"20,8"
"Cerdo";"1020003";"Norte";"T061";"Arica";"33.2020";"13.08.2020";"7";"20,8"
"Cerdo";"1020003";"Norte";"T061";"Arica";"33.2020";"14.08.2020";"9";"33,7"
"Cerdo";"1020003";"Norte";"T061";"Arica";"33.2020";"15.08.2020";"8";"33,7"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"35.2020";"24.08.2020";"8";"81,8"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"35.2020";"25.08.2020";"8";"33,8"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"35.2020";"26.08.2020";"8";"102,6"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"35.2020";"27.08.2020";"7";"356,1"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"35.2020";"28.08.2020";"8";"576,7"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"35.2020";"29.08.2020";"7";"458,9"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"16.2020";"13.04.2020";"6";"2.455,8"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"16.2020";"14.04.2020";"5";"3.199,9"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"16.2020";"15.04.2020";"4";"3.434,3"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"16.2020";"16.04.2020";"3";"2.260,2"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"16.2020";"17.04.2020";"3";"1.242,8"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"16.2020";"18.04.2020";"5";"406,8"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"16.2021";"19.04.2021";"8";"50,3"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"16.2021";"21.04.2021";"8";"130,8"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"16.2021";"22.04.2021";"8";"282,6"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"16.2021";"23.04.2021";"8";"247,5"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"16.2021";"24.04.2021";"8";"357,5"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"13.2020";"23.03.2020";"7";"3.096,7"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"13.2020";"24.03.2020";"6";"2.923,4"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"13.2020";"25.03.2020";"5";"3.265,5"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"13.2020";"27.03.2020";"6";"688,0"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"13.2020";"28.03.2020";"8";"266,5"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"10.2021";"08.03.2021";"7";"381,8"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"10.2021";"09.03.2021";"6";"383,3"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"10.2021";"10.03.2021";"6";"136,6"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"10.2021";"11.03.2021";"5";"136,6"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"10.2021";"12.03.2021";"8";"43,8"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"01.2021";"05.01.2021";"6";"203,8"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"01.2021";"06.01.2021";"6";"271,6"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"01.2021";"07.01.2021";"6";"145,9"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"01.2021";"08.01.2021";"7";"86,8"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"01.2021";"09.01.2021";"7";"98,3"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"12.2021";"22.03.2021";"6";"584,7"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"12.2021";"23.03.2021";"5";"797,8"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"12.2021";"24.03.2021";"5";"663,0"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"12.2021";"25.03.2021";"9";"255,7"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"12.2021";"26.03.2021";"9";"188,8"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"12.2021";"27.03.2021";"9";"253,7"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"21.2020";"18.05.2020";"7";"94,4"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"21.2020";"20.05.2020";"6";"51,4"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"21.2020";"21.05.2020";"8";"1.883,5"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"21.2020";"22.05.2020";"7";"1.621,1"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"21.2020";"23.05.2020";"7";"1.389,8"
"Cerdo";"1020003";"Norte";"T061";"Arica";"39.2020";"21.09.2020";"6";"84,5"
"Cerdo";"1020003";"Norte";"T061";"Arica";"39.2020";"22.09.2020";"5";"84,5"
"Cerdo";"1020003";"Norte";"T061";"Arica";"39.2020";"23.09.2020";"4";"101,3"
"Cerdo";"1020003";"Norte";"T061";"Arica";"39.2020";"24.09.2020";"4";"99,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"39.2020";"25.09.2020";"5";"119,9"
"Cerdo";"1020003";"Norte";"T061";"Arica";"39.2020";"26.09.2020";"8";"71,6"
"Cerdo";"1020003";"Norte";"T064";"Calama";"45.2020";"02.11.2020";"8";"92,4"
"Cerdo";"1020003";"Norte";"T064";"Calama";"45.2020";"03.11.2020";"7";"18,5"
"Cerdo";"1020003";"Norte";"T064";"Calama";"45.2020";"05.11.2020";"9";"128,8"
"Cerdo";"1020003";"Norte";"T064";"Calama";"45.2020";"06.11.2020";"8";"37,2"
"Cerdo";"1020003";"Norte";"T164";"Calama";"06.2021";"09.02.2021";"7";"274,6"
"Cerdo";"1020003";"Norte";"T164";"Calama";"06.2021";"10.02.2021";"7";"169,3"
"Cerdo";"1020003";"Norte";"T164";"Calama";"06.2021";"11.02.2021";"6";"169,3"
"Cerdo";"1020003";"Norte";"T164";"Calama";"06.2021";"12.02.2021";"5";"68,2"
"Cerdo";"1020003";"Norte";"T164";"Calama";"06.2021";"13.02.2021";"9";"21,3"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"12.2020";"16.03.2020";"7";"1.252,7"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"12.2020";"17.03.2020";"6";"1.114,8"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"12.2020";"18.03.2020";"7";"984,6"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"12.2020";"19.03.2020";"7";"381,5"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"12.2020";"20.03.2020";"10";"560,7"
"Cerdo";"1020003";"Sur";"T006";"Puerto Montt";"12.2020";"21.03.2020";"9";"1.797,2"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"36.2020";"31.08.2020";"8";"566,2"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"36.2020";"01.09.2020";"7";"385,8"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"36.2020";"02.09.2020";"7";"190,3"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"36.2020";"03.09.2020";"6";"143,4"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"36.2020";"04.09.2020";"8";"494,9"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"36.2020";"05.09.2020";"9";"217,0"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"20.2020";"11.05.2020";"9";"235,2"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"20.2020";"12.05.2020";"8";"219,0"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"20.2020";"13.05.2020";"10";"350,2"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"20.2020";"14.05.2020";"9";"416,0"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"20.2020";"15.05.2020";"8";"331,4"
"Cerdo";"1020003";"Centro Norte";"T002";"Viña del Mar";"20.2020";"16.05.2020";"8";"47,2"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"10.2021";"08.03.2021";"8";"179,0"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"10.2021";"09.03.2021";"7";"145,0"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"10.2021";"11.03.2021";"6";"66,7"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"20.2020";"11.05.2020";"6";"577,7"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"20.2020";"12.05.2020";"6";"495,2"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"20.2020";"13.05.2020";"6";"440,8"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"20.2020";"14.05.2020";"5";"375,8"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"20.2020";"15.05.2020";"7";"241,0"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"20.2020";"16.05.2020";"7";"236,7"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"13.2020";"23.03.2020";"6";"1.599,1"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"13.2020";"24.03.2020";"6";"1.718,6"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"13.2020";"25.03.2020";"5";"1.585,5"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"13.2020";"27.03.2020";"9";"889,4"
"Cerdo";"1020003";"Centro Norte";"T014";"Hijuelas";"13.2020";"28.03.2020";"9";"1.543,0"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"06.2021";"09.02.2021";"7";"1.683,7"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"06.2021";"10.02.2021";"6";"1.186,1"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"06.2021";"11.02.2021";"5";"430,8"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"06.2021";"12.02.2021";"5";"91,1"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"14.2020";"30.03.2020";"7";"779,6"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"14.2020";"31.03.2020";"8";"272,3"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"14.2020";"01.04.2020";"9";"568,9"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"14.2020";"02.04.2020";"9";"317,7"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"14.2020";"03.04.2020";"9";"1.493,1"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"14.2020";"04.04.2020";"9";"3.767,6"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"44.2020";"26.10.2020";"7";"167,1"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"44.2020";"27.10.2020";"7";"138,3"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"44.2020";"28.10.2020";"7";"237,2"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"44.2020";"29.10.2020";"8";"217,6"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"44.2020";"30.10.2020";"9";"342,1"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"44.2020";"31.10.2020";"8";"573,5"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"20.2021";"17.05.2021";"8";"451,8"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"20.2021";"18.05.2021";"11";"917,6"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"20.2021";"19.05.2021";"10";"45,9"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"20.2021";"20.05.2021";"10";"113,2"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"20.2021";"21.05.2021";"10";"205,2"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"02.2020";"06.01.2020";"5";"0,0"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"02.2020";"07.01.2020";"6";"68,4"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"02.2020";"08.01.2020";"9";"35,3"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"02.2020";"09.01.2020";"9";"335,3"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"02.2020";"10.01.2020";"6";"451,7"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"02.2020";"11.01.2020";"7";"1.062,2"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"06.2021";"09.02.2021";"7";"492,6"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"06.2021";"10.02.2021";"7";"413,6"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"06.2021";"11.02.2021";"6";"257,8"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"06.2021";"12.02.2021";"9";"144,1"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"06.2021";"13.02.2021";"9";"317,8"
"Cerdo";"1020003";"Norte";"T061";"Arica";"48.2020";"23.11.2020";"9";"16,7"
"Cerdo";"1020003";"Norte";"T061";"Arica";"48.2020";"25.11.2020";"8";"19,1"
"Cerdo";"1020003";"Norte";"T061";"Arica";"48.2020";"26.11.2020";"9";"31,1"
"Cerdo";"1020003";"Norte";"T061";"Arica";"48.2020";"27.11.2020";"9";"120,3"
"Cerdo";"1020003";"Norte";"T061";"Arica";"48.2020";"28.11.2020";"8";"173,7"
"Cerdo";"1020003";"Norte";"T161";"Arica";"05.2021";"01.02.2021";"8";"37,5"
"Cerdo";"1020003";"Norte";"T161";"Arica";"05.2021";"04.02.2021";"9";"44,5"
"Cerdo";"1020003";"Norte";"T161";"Arica";"05.2021";"05.02.2021";"9";"130,7"
"Cerdo";"1020003";"Norte";"T161";"Arica";"05.2021";"06.02.2021";"8";"248,6"
"Cerdo";"1020003";"Santiago";"T001";"Huechuraba";"12.2020";"16.03.2020";"7";"2.585,0"
"Cerdo";"1020003";"Santiago";"T001";"Huechuraba";"12.2020";"17.03.2020";"9";"2.107,3"
"Cerdo";"1020003";"Santiago";"T001";"Huechuraba";"12.2020";"18.03.2020";"9";"1.917,3"
"Cerdo";"1020003";"Santiago";"T001";"Huechuraba";"12.2020";"19.03.2020";"10";"368,2"
"Cerdo";"1020003";"Santiago";"T001";"Huechuraba";"12.2020";"20.03.2020";"9";"222,9"
"Cerdo";"1020003";"Santiago";"T001";"Huechuraba";"12.2020";"21.03.2020";"9";"4.032,1"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"10.2021";"08.03.2021";"6";"672,4"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"10.2021";"09.03.2021";"5";"412,4"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"10.2021";"10.03.2021";"5";"89,9"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"10.2021";"11.03.2021";"6";"109,1"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"10.2021";"12.03.2021";"10";"89,9"
"Cerdo";"1020003";"Sur";"T110";"Osorno";"10.2021";"13.03.2021";"9";"424,7"
"Cerdo";"1020003";"Norte";"T064";"Calama";"13.2020";"23.03.2020";"6";"257,4"
"Cerdo";"1020003";"Norte";"T064";"Calama";"13.2020";"24.03.2020";"5";"172,3"
"Cerdo";"1020003";"Norte";"T064";"Calama";"13.2020";"25.03.2020";"4";"55,5"
"Cerdo";"1020003";"Norte";"T064";"Calama";"13.2020";"27.03.2020";"9";"61,6"
"Cerdo";"1020003";"Norte";"T064";"Calama";"13.2020";"28.03.2020";"8";"41,1"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"31.2020";"27.07.2020";"6";"231,1"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"31.2020";"28.07.2020";"6";"343,9"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"31.2020";"29.07.2020";"7";"329,6"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"31.2020";"30.07.2020";"7";"318,1"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"31.2020";"01.08.2020";"7";"114,9"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"15.2021";"13.04.2021";"8";"121,1"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"15.2021";"14.04.2021";"10";"285,8"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"15.2021";"15.04.2021";"9";"296,8"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"15.2021";"16.04.2021";"9";"282,0"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"15.2021";"17.04.2021";"9";"251,8"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"06.2021";"09.02.2021";"7";"2.127,1"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"06.2021";"10.02.2021";"7";"1.035,7"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"06.2021";"11.02.2021";"6";"461,4"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"06.2021";"12.02.2021";"9";"362,0"
"Cerdo";"1020003";"Centro Norte";"T109";"San Antonio";"06.2021";"13.02.2021";"9";"383,9"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"14.2021";"05.04.2021";"6";"273,6"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"14.2021";"06.04.2021";"6";"517,0"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"14.2021";"07.04.2021";"5";"471,2"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"14.2021";"08.04.2021";"5";"322,3"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"14.2021";"09.04.2021";"8";"216,8"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"14.2021";"10.04.2021";"9";"505,1"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"37.2020";"07.09.2020";"6";"348,0"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"37.2020";"08.09.2020";"5";"241,7"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"37.2020";"10.09.2020";"9";"39,5"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"37.2020";"11.09.2020";"8";"139,8"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"37.2020";"12.09.2020";"8";"177,6"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"22.2020";"25.05.2020";"6";"1.441,3"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"22.2020";"26.05.2020";"6";"1.034,3"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"22.2020";"27.05.2020";"5";"360,6"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"22.2020";"28.05.2020";"7";"795,5"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"22.2020";"29.05.2020";"3";"137,4"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"22.2020";"30.05.2020";"9";"371,0"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"16.2021";"19.04.2021";"8";"923,4"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"16.2021";"20.04.2021";"7";"1.361,5"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"16.2021";"21.04.2021";"9";"789,9"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"16.2021";"22.04.2021";"10";"325,0"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"16.2021";"23.04.2021";"9";"477,2"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"16.2021";"24.04.2021";"10";"636,8"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"13.2021";"29.03.2021";"6";"733,3"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"13.2021";"30.03.2021";"7";"408,4"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"13.2021";"31.03.2021";"9";"68,9"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"13.2021";"01.04.2021";"10";"169,6"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"13.2021";"02.04.2021";"9";"588,9"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"13.2021";"03.04.2021";"8";"588,9"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"34.2020";"19.08.2020";"10";"37,5"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"34.2020";"20.08.2020";"10";"50,9"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"34.2020";"21.08.2020";"10";"227,4"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"34.2020";"22.08.2020";"10";"297,7"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"45.2020";"02.11.2020";"6";"194,1"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"45.2020";"03.11.2020";"6";"233,2"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"45.2020";"04.11.2020";"6";"181,4"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"45.2020";"05.11.2020";"8";"202,8"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"45.2020";"06.11.2020";"8";"286,8"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"45.2020";"07.11.2020";"10";"87,4"
"Cerdo";"1020003";"Sur";"T019";"Punta Arenas";"43.2020";"19.10.2020";"7";"35,4"
"Cerdo";"1020003";"Sur";"T019";"Punta Arenas";"43.2020";"20.10.2020";"6";"35,4"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"52.2019";"27.12.2019";"9";"136,6"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"52.2019";"28.12.2019";"8";"68,5"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"33.2020";"10.08.2020";"5";"37,3"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"33.2020";"11.08.2020";"8";"37,6"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"33.2020";"12.08.2020";"7";"37,6"
"Cerdo";"1020003";"Sur";"T054";"Coyhaique";"33.2020";"13.08.2020";"6";"37,6"
"Cerdo";"1020003";"Sur";"T049";"Castro";"48.2020";"23.11.2020";"5";"119,5"
"Cerdo";"1020003";"Sur";"T049";"Castro";"48.2020";"24.11.2020";"5";"84,9"
"Cerdo";"1020003";"Sur";"T049";"Castro";"48.2020";"25.11.2020";"5";"77,7"
"Cerdo";"1020003";"Sur";"T049";"Castro";"48.2020";"26.11.2020";"5";"36,3"
"Cerdo";"1020003";"Sur";"T049";"Castro";"48.2020";"27.11.2020";"6";"17,5"
"Cerdo";"1020003";"Sur";"T049";"Castro";"48.2020";"28.11.2020";"7";"58,0"
"Cerdo";"1020003";"Sur";"T149";"Castro";"21.2021";"24.05.2021";"7";"117,9"
"Cerdo";"1020003";"Sur";"T149";"Castro";"21.2021";"25.05.2021";"6";"117,9"
"Cerdo";"1020003";"Sur";"T149";"Castro";"21.2021";"26.05.2021";"7";"89,1"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"12.2021";"22.03.2021";"6";"764,4"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"12.2021";"23.03.2021";"6";"782,2"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"12.2021";"24.03.2021";"6";"315,5"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"12.2021";"25.03.2021";"6";"105,1"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"12.2021";"26.03.2021";"9";"184,0"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"12.2021";"27.03.2021";"9";"399,6"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"06.2020";"03.02.2020";"7";"240,0"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"06.2020";"04.02.2020";"7";"208,2"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"06.2020";"05.02.2020";"7";"303,0"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"06.2020";"08.02.2020";"8";"90,7"
"Cerdo";"1020003";"Norte";"T061";"Arica";"44.2020";"26.10.2020";"6";"86,0"
